#    L    TT             EE             TE             PP             TP          
  4567   0.522630E+00   0.171451E-01  -0.267518E-01   0.920648E+04   0.515775E+00
  4568   0.521635E+00   0.170733E-01  -0.266740E-01   0.920182E+04   0.515227E+00
  4569   0.520638E+00   0.170014E-01  -0.265940E-01   0.919717E+04   0.514679E+00
  4570   0.519637E+00   0.169295E-01  -0.265119E-01   0.919252E+04   0.514129E+00
  4571   0.518634E+00   0.168577E-01  -0.264276E-01   0.918788E+04   0.513579E+00
  4572   0.517626E+00   0.167858E-01  -0.263411E-01   0.918323E+04   0.513028E+00
  4573   0.516615E+00   0.167140E-01  -0.262526E-01   0.917859E+04   0.512476E+00
  4574   0.515599E+00   0.166422E-01  -0.261620E-01   0.917396E+04   0.511923E+00
  4575   0.514581E+00   0.165706E-01  -0.260694E-01   0.916932E+04   0.511369E+00
  4576   0.513557E+00   0.164989E-01  -0.259747E-01   0.916469E+04   0.510815E+00
  4577   0.512530E+00   0.164274E-01  -0.258780E-01   0.916007E+04   0.510260E+00
  4578   0.511498E+00   0.163559E-01  -0.257791E-01   0.915544E+04   0.509703E+00
  4579   0.510462E+00   0.162846E-01  -0.256784E-01   0.915082E+04   0.509146E+00
  4580   0.509421E+00   0.162134E-01  -0.255757E-01   0.914621E+04   0.508588E+00
  4581   0.508375E+00   0.161423E-01  -0.254710E-01   0.914159E+04   0.508030E+00
  4582   0.507324E+00   0.160713E-01  -0.253644E-01   0.913698E+04   0.507470E+00
  4583   0.506269E+00   0.160005E-01  -0.252559E-01   0.913237E+04   0.506910E+00
  4584   0.505208E+00   0.159299E-01  -0.251455E-01   0.912777E+04   0.506348E+00
  4585   0.504141E+00   0.158594E-01  -0.250333E-01   0.912317E+04   0.505787E+00
  4586   0.503071E+00   0.157891E-01  -0.249192E-01   0.911857E+04   0.505224E+00
  4587   0.501995E+00   0.157190E-01  -0.248034E-01   0.911398E+04   0.504660E+00
  4588   0.500914E+00   0.156492E-01  -0.246859E-01   0.910938E+04   0.504096E+00
  4589   0.499829E+00   0.155795E-01  -0.245666E-01   0.910480E+04   0.503531E+00
  4590   0.498739E+00   0.155101E-01  -0.244456E-01   0.910021E+04   0.502965E+00
  4591   0.497644E+00   0.154409E-01  -0.243230E-01   0.909563E+04   0.502398E+00
  4592   0.496543E+00   0.153720E-01  -0.241988E-01   0.909105E+04   0.501831E+00
  4593   0.495438E+00   0.153033E-01  -0.240730E-01   0.908648E+04   0.501263E+00
  4594   0.494328E+00   0.152349E-01  -0.239456E-01   0.908190E+04   0.500694E+00
  4595   0.493212E+00   0.151669E-01  -0.238167E-01   0.907734E+04   0.500124E+00
  4596   0.492091E+00   0.150990E-01  -0.236862E-01   0.907277E+04   0.499554E+00
  4597   0.490964E+00   0.150315E-01  -0.235543E-01   0.906821E+04   0.498982E+00
  4598   0.489832E+00   0.149642E-01  -0.234210E-01   0.906365E+04   0.498411E+00
  4599   0.488695E+00   0.148974E-01  -0.232862E-01   0.905909E+04   0.497838E+00
  4600   0.487552E+00   0.148308E-01  -0.231501E-01   0.905454E+04   0.497265E+00
  4601   0.486403E+00   0.147645E-01  -0.230126E-01   0.904999E+04   0.496691E+00
  4602   0.485250E+00   0.146987E-01  -0.228738E-01   0.904544E+04   0.496116E+00
  4603   0.484091E+00   0.146331E-01  -0.227337E-01   0.904090E+04   0.495541E+00
  4604   0.482926E+00   0.145679E-01  -0.225925E-01   0.903636E+04   0.494965E+00
  4605   0.481756E+00   0.145032E-01  -0.224501E-01   0.903182E+04   0.494388E+00
  4606   0.480581E+00   0.144387E-01  -0.223065E-01   0.902729E+04   0.493812E+00
  4607   0.479399E+00   0.143747E-01  -0.221618E-01   0.902276E+04   0.493234E+00
  4608   0.478213E+00   0.143110E-01  -0.220162E-01   0.901823E+04   0.492656E+00
  4609   0.477021E+00   0.142478E-01  -0.218694E-01   0.901371E+04   0.492078E+00
  4610   0.475823E+00   0.141850E-01  -0.217217E-01   0.900918E+04   0.491500E+00
  4611   0.474621E+00   0.141226E-01  -0.215731E-01   0.900467E+04   0.490921E+00
  4612   0.473412E+00   0.140606E-01  -0.214236E-01   0.900015E+04   0.490342E+00
  4613   0.472198E+00   0.139991E-01  -0.212732E-01   0.899564E+04   0.489763E+00
  4614   0.470979E+00   0.139380E-01  -0.211221E-01   0.899113E+04   0.489183E+00
  4615   0.469754E+00   0.138774E-01  -0.209703E-01   0.898663E+04   0.488604E+00
  4616   0.468525E+00   0.138172E-01  -0.208176E-01   0.898212E+04   0.488024E+00
  4617   0.467290E+00   0.137575E-01  -0.206644E-01   0.897762E+04   0.487445E+00
  4618   0.466051E+00   0.136983E-01  -0.205105E-01   0.897313E+04   0.486865E+00
  4619   0.464806E+00   0.136396E-01  -0.203562E-01   0.896863E+04   0.486286E+00
  4620   0.463557E+00   0.135813E-01  -0.202012E-01   0.896414E+04   0.485706E+00
  4621   0.462301E+00   0.135236E-01  -0.200457E-01   0.895966E+04   0.485127E+00
  4622   0.461042E+00   0.134663E-01  -0.198898E-01   0.895517E+04   0.484548E+00
  4623   0.459777E+00   0.134096E-01  -0.197335E-01   0.895069E+04   0.483969E+00
  4624   0.458507E+00   0.133534E-01  -0.195768E-01   0.894622E+04   0.483390E+00
  4625   0.457231E+00   0.132976E-01  -0.194198E-01   0.894174E+04   0.482812E+00
  4626   0.455951E+00   0.132424E-01  -0.192625E-01   0.893727E+04   0.482234E+00
  4627   0.454665E+00   0.131877E-01  -0.191050E-01   0.893280E+04   0.481656E+00
  4628   0.453375E+00   0.131336E-01  -0.189471E-01   0.892834E+04   0.481079E+00
  4629   0.452080E+00   0.130799E-01  -0.187892E-01   0.892388E+04   0.480503E+00
  4630   0.450780E+00   0.130269E-01  -0.186312E-01   0.891942E+04   0.479926E+00
  4631   0.449475E+00   0.129744E-01  -0.184730E-01   0.891496E+04   0.479351E+00
  4632   0.448165E+00   0.129224E-01  -0.183148E-01   0.891051E+04   0.478776E+00
  4633   0.446851E+00   0.128709E-01  -0.181565E-01   0.890606E+04   0.478201E+00
  4634   0.445532E+00   0.128200E-01  -0.179983E-01   0.890161E+04   0.477628E+00
  4635   0.444208E+00   0.127697E-01  -0.178402E-01   0.889717E+04   0.477055E+00
  4636   0.442880E+00   0.127200E-01  -0.176822E-01   0.889273E+04   0.476483E+00
  4637   0.441548E+00   0.126707E-01  -0.175242E-01   0.888829E+04   0.475911E+00
  4638   0.440210E+00   0.126220E-01  -0.173665E-01   0.888386E+04   0.475341E+00
  4639   0.438869E+00   0.125739E-01  -0.172089E-01   0.887943E+04   0.474771E+00
  4640   0.437523E+00   0.125264E-01  -0.170517E-01   0.887500E+04   0.474202E+00
  4641   0.436173E+00   0.124795E-01  -0.168946E-01   0.887057E+04   0.473635E+00
  4642   0.434819E+00   0.124331E-01  -0.167379E-01   0.886615E+04   0.473068E+00
  4643   0.433461E+00   0.123872E-01  -0.165816E-01   0.886173E+04   0.472503E+00
  4644   0.432099E+00   0.123420E-01  -0.164257E-01   0.885732E+04   0.471938E+00
  4645   0.430735E+00   0.122973E-01  -0.162701E-01   0.885290E+04   0.471375E+00
  4646   0.429366E+00   0.122532E-01  -0.161151E-01   0.884849E+04   0.470813E+00
  4647   0.427994E+00   0.122097E-01  -0.159604E-01   0.884409E+04   0.470252E+00
  4648   0.426618E+00   0.121667E-01  -0.158064E-01   0.883968E+04   0.469692E+00
  4649   0.425240E+00   0.121244E-01  -0.156529E-01   0.883528E+04   0.469134E+00
  4650   0.423858E+00   0.120826E-01  -0.154999E-01   0.883089E+04   0.468577E+00
  4651   0.422473E+00   0.120413E-01  -0.153477E-01   0.882649E+04   0.468021E+00
  4652   0.421085E+00   0.120007E-01  -0.151960E-01   0.882210E+04   0.467467E+00
  4653   0.419694E+00   0.119606E-01  -0.150451E-01   0.881771E+04   0.466915E+00
  4654   0.418301E+00   0.119211E-01  -0.148949E-01   0.881333E+04   0.466363E+00
  4655   0.416904E+00   0.118822E-01  -0.147454E-01   0.880894E+04   0.465814E+00
  4656   0.415506E+00   0.118438E-01  -0.145968E-01   0.880456E+04   0.465265E+00
  4657   0.414104E+00   0.118060E-01  -0.144489E-01   0.880019E+04   0.464719E+00
  4658   0.412701E+00   0.117688E-01  -0.143020E-01   0.879581E+04   0.464174E+00
  4659   0.411295E+00   0.117321E-01  -0.141559E-01   0.879144E+04   0.463630E+00
  4660   0.409887E+00   0.116961E-01  -0.140108E-01   0.878708E+04   0.463088E+00
  4661   0.408478E+00   0.116605E-01  -0.138667E-01   0.878271E+04   0.462548E+00
  4662   0.407066E+00   0.116255E-01  -0.137235E-01   0.877835E+04   0.462009E+00
  4663   0.405654E+00   0.115911E-01  -0.135813E-01   0.877399E+04   0.461472E+00
  4664   0.404239E+00   0.115572E-01  -0.134403E-01   0.876964E+04   0.460937E+00
  4665   0.402823E+00   0.115239E-01  -0.133003E-01   0.876529E+04   0.460403E+00
  4666   0.401406E+00   0.114911E-01  -0.131615E-01   0.876094E+04   0.459871E+00
  4667   0.399987E+00   0.114588E-01  -0.130238E-01   0.875659E+04   0.459341E+00
  4668   0.398567E+00   0.114272E-01  -0.128873E-01   0.875225E+04   0.458813E+00
  4669   0.397147E+00   0.113960E-01  -0.127521E-01   0.874791E+04   0.458286E+00
  4670   0.395726E+00   0.113653E-01  -0.126180E-01   0.874357E+04   0.457762E+00
  4671   0.394304E+00   0.113352E-01  -0.124853E-01   0.873923E+04   0.457239E+00
  4672   0.392882E+00   0.113056E-01  -0.123538E-01   0.873490E+04   0.456717E+00
  4673   0.391460E+00   0.112766E-01  -0.122236E-01   0.873057E+04   0.456198E+00
  4674   0.390038E+00   0.112480E-01  -0.120948E-01   0.872625E+04   0.455681E+00
  4675   0.388615E+00   0.112199E-01  -0.119674E-01   0.872193E+04   0.455166E+00
  4676   0.387193E+00   0.111924E-01  -0.118414E-01   0.871761E+04   0.454652E+00
  4677   0.385771E+00   0.111654E-01  -0.117167E-01   0.871329E+04   0.454141E+00
  4678   0.384349E+00   0.111389E-01  -0.115936E-01   0.870898E+04   0.453631E+00
  4679   0.382928E+00   0.111128E-01  -0.114719E-01   0.870467E+04   0.453123E+00
  4680   0.381507E+00   0.110873E-01  -0.113516E-01   0.870036E+04   0.452618E+00
  4681   0.380087E+00   0.110622E-01  -0.112330E-01   0.869606E+04   0.452114E+00
  4682   0.378667E+00   0.110376E-01  -0.111158E-01   0.869175E+04   0.451613E+00
  4683   0.377248E+00   0.110135E-01  -0.110002E-01   0.868745E+04   0.451114E+00
  4684   0.375830E+00   0.109899E-01  -0.108860E-01   0.868316E+04   0.450617E+00
  4685   0.374413E+00   0.109667E-01  -0.107735E-01   0.867887E+04   0.450121E+00
  4686   0.372997E+00   0.109439E-01  -0.106626E-01   0.867458E+04   0.449628E+00
  4687   0.371583E+00   0.109217E-01  -0.105533E-01   0.867029E+04   0.449138E+00
  4688   0.370169E+00   0.108998E-01  -0.104457E-01   0.866601E+04   0.448649E+00
  4689   0.368758E+00   0.108785E-01  -0.103396E-01   0.866172E+04   0.448163E+00
  4690   0.367348E+00   0.108575E-01  -0.102353E-01   0.865745E+04   0.447679E+00
  4691   0.365940E+00   0.108370E-01  -0.101326E-01   0.865317E+04   0.447197E+00
  4692   0.364534E+00   0.108168E-01  -0.100315E-01   0.864890E+04   0.446717E+00
  4693   0.363130E+00   0.107971E-01  -0.993215E-02   0.864463E+04   0.446240E+00
  4694   0.361729E+00   0.107778E-01  -0.983451E-02   0.864036E+04   0.445765E+00
  4695   0.360329E+00   0.107590E-01  -0.973851E-02   0.863610E+04   0.445292E+00
  4696   0.358933E+00   0.107405E-01  -0.964425E-02   0.863184E+04   0.444822E+00
  4697   0.357538E+00   0.107224E-01  -0.955172E-02   0.862758E+04   0.444354E+00
  4698   0.356147E+00   0.107047E-01  -0.946093E-02   0.862333E+04   0.443889E+00
  4699   0.354758E+00   0.106873E-01  -0.937189E-02   0.861908E+04   0.443426E+00
  4700   0.353372E+00   0.106703E-01  -0.928466E-02   0.861483E+04   0.442965E+00
  4701   0.351988E+00   0.106538E-01  -0.919911E-02   0.861058E+04   0.442507E+00
  4702   0.350608E+00   0.106375E-01  -0.911531E-02   0.860634E+04   0.442051E+00
  4703   0.349231E+00   0.106216E-01  -0.903328E-02   0.860210E+04   0.441598E+00
  4704   0.347857E+00   0.106060E-01  -0.895301E-02   0.859786E+04   0.441147E+00
  4705   0.346486E+00   0.105908E-01  -0.887458E-02   0.859363E+04   0.440699E+00
  4706   0.345119E+00   0.105759E-01  -0.879786E-02   0.858939E+04   0.440253E+00
  4707   0.343757E+00   0.105613E-01  -0.872292E-02   0.858517E+04   0.439809E+00
  4708   0.342398E+00   0.105470E-01  -0.864976E-02   0.858094E+04   0.439367E+00
  4709   0.341044E+00   0.105330E-01  -0.857831E-02   0.857672E+04   0.438928E+00
  4710   0.339693E+00   0.105193E-01  -0.850873E-02   0.857250E+04   0.438492E+00
  4711   0.338348E+00   0.105059E-01  -0.844088E-02   0.856828E+04   0.438057E+00
  4712   0.337007E+00   0.104927E-01  -0.837483E-02   0.856407E+04   0.437625E+00
  4713   0.335670E+00   0.104799E-01  -0.831052E-02   0.855985E+04   0.437195E+00
  4714   0.334338E+00   0.104672E-01  -0.824801E-02   0.855565E+04   0.436767E+00
  4715   0.333011E+00   0.104549E-01  -0.818733E-02   0.855144E+04   0.436341E+00
  4716   0.331688E+00   0.104428E-01  -0.812839E-02   0.854724E+04   0.435918E+00
  4717   0.330371E+00   0.104309E-01  -0.807120E-02   0.854304E+04   0.435496E+00
  4718   0.329058E+00   0.104192E-01  -0.801578E-02   0.853884E+04   0.435077E+00
  4719   0.327751E+00   0.104078E-01  -0.796219E-02   0.853465E+04   0.434660E+00
  4720   0.326449E+00   0.103966E-01  -0.791029E-02   0.853046E+04   0.434245E+00
  4721   0.325152E+00   0.103856E-01  -0.786016E-02   0.852627E+04   0.433832E+00
  4722   0.323862E+00   0.103747E-01  -0.781181E-02   0.852208E+04   0.433421E+00
  4723   0.322577E+00   0.103641E-01  -0.776516E-02   0.851790E+04   0.433012E+00
  4724   0.321298E+00   0.103537E-01  -0.772031E-02   0.851372E+04   0.432605E+00
  4725   0.320025E+00   0.103434E-01  -0.767716E-02   0.850954E+04   0.432200E+00
  4726   0.318758E+00   0.103332E-01  -0.763582E-02   0.850537E+04   0.431797E+00
  4727   0.317496E+00   0.103233E-01  -0.759612E-02   0.850120E+04   0.431396E+00
  4728   0.316242E+00   0.103134E-01  -0.755816E-02   0.849703E+04   0.430997E+00
  4729   0.314993E+00   0.103037E-01  -0.752193E-02   0.849286E+04   0.430600E+00
  4730   0.313750E+00   0.102941E-01  -0.748736E-02   0.848870E+04   0.430204E+00
  4731   0.312514E+00   0.102846E-01  -0.745455E-02   0.848454E+04   0.429811E+00
  4732   0.311283E+00   0.102753E-01  -0.742340E-02   0.848038E+04   0.429419E+00
  4733   0.310060E+00   0.102661E-01  -0.739394E-02   0.847623E+04   0.429029E+00
  4734   0.308843E+00   0.102569E-01  -0.736608E-02   0.847208E+04   0.428641E+00
  4735   0.307632E+00   0.102479E-01  -0.733992E-02   0.846793E+04   0.428255E+00
  4736   0.306429E+00   0.102389E-01  -0.731537E-02   0.846378E+04   0.427871E+00
  4737   0.305232E+00   0.102299E-01  -0.729238E-02   0.845964E+04   0.427488E+00
  4738   0.304042E+00   0.102212E-01  -0.727109E-02   0.845550E+04   0.427107E+00
  4739   0.302858E+00   0.102124E-01  -0.725136E-02   0.845136E+04   0.426728E+00
  4740   0.301683E+00   0.102037E-01  -0.723319E-02   0.844723E+04   0.426350E+00
  4741   0.300514E+00   0.101950E-01  -0.721660E-02   0.844310E+04   0.425974E+00
  4742   0.299352E+00   0.101864E-01  -0.720155E-02   0.843897E+04   0.425600E+00
  4743   0.298197E+00   0.101778E-01  -0.718806E-02   0.843484E+04   0.425227E+00
  4744   0.297050E+00   0.101692E-01  -0.717607E-02   0.843072E+04   0.424856E+00
  4745   0.295910E+00   0.101606E-01  -0.716559E-02   0.842660E+04   0.424487E+00
  4746   0.294777E+00   0.101521E-01  -0.715659E-02   0.842248E+04   0.424119E+00
  4747   0.293652E+00   0.101436E-01  -0.714906E-02   0.841836E+04   0.423752E+00
  4748   0.292534E+00   0.101350E-01  -0.714297E-02   0.841425E+04   0.423387E+00
  4749   0.291424E+00   0.101265E-01  -0.713832E-02   0.841014E+04   0.423024E+00
  4750   0.290321E+00   0.101179E-01  -0.713511E-02   0.840604E+04   0.422662E+00
  4751   0.289226E+00   0.101093E-01  -0.713321E-02   0.840193E+04   0.422302E+00
  4752   0.288138E+00   0.101007E-01  -0.713277E-02   0.839783E+04   0.421943E+00
  4753   0.287058E+00   0.100921E-01  -0.713365E-02   0.839373E+04   0.421585E+00
  4754   0.285985E+00   0.100835E-01  -0.713585E-02   0.838964E+04   0.421229E+00
  4755   0.284920E+00   0.100747E-01  -0.713931E-02   0.838554E+04   0.420874E+00
  4756   0.283864E+00   0.100659E-01  -0.714409E-02   0.838145E+04   0.420521E+00
  4757   0.282815E+00   0.100571E-01  -0.715020E-02   0.837737E+04   0.420170E+00
  4758   0.281773E+00   0.100482E-01  -0.715750E-02   0.837328E+04   0.419820E+00
  4759   0.280740E+00   0.100391E-01  -0.716604E-02   0.836920E+04   0.419471E+00
  4760   0.279714E+00   0.100301E-01  -0.717570E-02   0.836512E+04   0.419124E+00
  4761   0.278697E+00   0.100209E-01  -0.718661E-02   0.836105E+04   0.418779E+00
  4762   0.277688E+00   0.100117E-01  -0.719864E-02   0.835697E+04   0.418435E+00
  4763   0.276687E+00   0.100023E-01  -0.721178E-02   0.835290E+04   0.418093E+00
  4764   0.275693E+00   0.999281E-02  -0.722603E-02   0.834883E+04   0.417752E+00
  4765   0.274708E+00   0.998329E-02  -0.724133E-02   0.834477E+04   0.417413E+00
  4766   0.273731E+00   0.997360E-02  -0.725767E-02   0.834071E+04   0.417075E+00
  4767   0.272761E+00   0.996380E-02  -0.727497E-02   0.833665E+04   0.416739E+00
  4768   0.271801E+00   0.995389E-02  -0.729333E-02   0.833259E+04   0.416405E+00
  4769   0.270849E+00   0.994381E-02  -0.731265E-02   0.832854E+04   0.416072E+00
  4770   0.269904E+00   0.993361E-02  -0.733295E-02   0.832448E+04   0.415741E+00
  4771   0.268967E+00   0.992323E-02  -0.735416E-02   0.832043E+04   0.415411E+00
  4772   0.268039E+00   0.991274E-02  -0.737626E-02   0.831639E+04   0.415083E+00
  4773   0.267119E+00   0.990214E-02  -0.739919E-02   0.831235E+04   0.414757E+00
  4774   0.266207E+00   0.989136E-02  -0.742303E-02   0.830831E+04   0.414432E+00
  4775   0.265304E+00   0.988038E-02  -0.744763E-02   0.830427E+04   0.414109E+00
  4776   0.264408E+00   0.986922E-02  -0.747306E-02   0.830023E+04   0.413788E+00
  4777   0.263520E+00   0.985795E-02  -0.749932E-02   0.829620E+04   0.413468E+00
  4778   0.262642E+00   0.984648E-02  -0.752628E-02   0.829217E+04   0.413150E+00
  4779   0.261771E+00   0.983482E-02  -0.755399E-02   0.828814E+04   0.412834E+00
  4780   0.260908E+00   0.982298E-02  -0.758240E-02   0.828412E+04   0.412519E+00
  4781   0.260054E+00   0.981094E-02  -0.761143E-02   0.828010E+04   0.412206E+00
  4782   0.259208E+00   0.979870E-02  -0.764122E-02   0.827608E+04   0.411895E+00
  4783   0.258369E+00   0.978628E-02  -0.767156E-02   0.827206E+04   0.411586E+00
  4784   0.257540E+00   0.977366E-02  -0.770260E-02   0.826805E+04   0.411278E+00
  4785   0.256718E+00   0.976076E-02  -0.773418E-02   0.826404E+04   0.410972E+00
  4786   0.255904E+00   0.974775E-02  -0.776624E-02   0.826003E+04   0.410668E+00
  4787   0.255098E+00   0.973446E-02  -0.779893E-02   0.825603E+04   0.410365E+00
  4788   0.254301E+00   0.972098E-02  -0.783216E-02   0.825202E+04   0.410064E+00
  4789   0.253511E+00   0.970730E-02  -0.786581E-02   0.824802E+04   0.409765E+00
  4790   0.252729E+00   0.969341E-02  -0.789994E-02   0.824403E+04   0.409468E+00
  4791   0.251956E+00   0.967925E-02  -0.793455E-02   0.824003E+04   0.409173E+00
  4792   0.251190E+00   0.966489E-02  -0.796949E-02   0.823604E+04   0.408879E+00
  4793   0.250432E+00   0.965025E-02  -0.800492E-02   0.823205E+04   0.408587E+00
  4794   0.249682E+00   0.963549E-02  -0.804069E-02   0.822806E+04   0.408297E+00
  4795   0.248939E+00   0.962044E-02  -0.807680E-02   0.822408E+04   0.408009E+00
  4796   0.248205E+00   0.960512E-02  -0.811318E-02   0.822010E+04   0.407723E+00
  4797   0.247479E+00   0.958966E-02  -0.814989E-02   0.821612E+04   0.407438E+00
  4798   0.246759E+00   0.957392E-02  -0.818688E-02   0.821214E+04   0.407155E+00
  4799   0.246048E+00   0.955790E-02  -0.822414E-02   0.820817E+04   0.406875E+00
  4800   0.245344E+00   0.954167E-02  -0.826160E-02   0.820420E+04   0.406596E+00
  4801   0.244648E+00   0.952523E-02  -0.829925E-02   0.820023E+04   0.406319E+00
  4802   0.243960E+00   0.950851E-02  -0.833711E-02   0.819627E+04   0.406043E+00
  4803   0.243279E+00   0.949157E-02  -0.837508E-02   0.819231E+04   0.405770E+00
  4804   0.242605E+00   0.947435E-02  -0.841317E-02   0.818835E+04   0.405498E+00
  4805   0.241938E+00   0.945692E-02  -0.845138E-02   0.818439E+04   0.405229E+00
