#    L    TT             EE             TE             PP             TP          
  5508   0.431626E-01   0.139169E-02  -0.105049E-02   0.594715E+04   0.262346E+00
  5509   0.430414E-01   0.138898E-02  -0.105076E-02   0.594461E+04   0.262167E+00
  5510   0.429206E-01   0.138626E-02  -0.105102E-02   0.594207E+04   0.261989E+00
  5511   0.428003E-01   0.138354E-02  -0.105126E-02   0.593953E+04   0.261811E+00
  5512   0.426804E-01   0.138083E-02  -0.105148E-02   0.593699E+04   0.261633E+00
  5513   0.425609E-01   0.137812E-02  -0.105168E-02   0.593445E+04   0.261456E+00
  5514   0.424419E-01   0.137540E-02  -0.105186E-02   0.593192E+04   0.261279E+00
  5515   0.423233E-01   0.137269E-02  -0.105202E-02   0.592938E+04   0.261103E+00
  5516   0.422051E-01   0.136998E-02  -0.105217E-02   0.592685E+04   0.260926E+00
  5517   0.420874E-01   0.136727E-02  -0.105230E-02   0.592432E+04   0.260751E+00
  5518   0.419701E-01   0.136456E-02  -0.105240E-02   0.592179E+04   0.260575E+00
  5519   0.418532E-01   0.136186E-02  -0.105249E-02   0.591926E+04   0.260400E+00
  5520   0.417368E-01   0.135915E-02  -0.105256E-02   0.591673E+04   0.260225E+00
  5521   0.416208E-01   0.135645E-02  -0.105262E-02   0.591421E+04   0.260051E+00
  5522   0.415052E-01   0.135374E-02  -0.105265E-02   0.591169E+04   0.259877E+00
  5523   0.413901E-01   0.135104E-02  -0.105266E-02   0.590916E+04   0.259703E+00
  5524   0.412753E-01   0.134834E-02  -0.105266E-02   0.590664E+04   0.259530E+00
  5525   0.411610E-01   0.134564E-02  -0.105264E-02   0.590412E+04   0.259357E+00
  5526   0.410472E-01   0.134294E-02  -0.105260E-02   0.590161E+04   0.259184E+00
  5527   0.409337E-01   0.134024E-02  -0.105255E-02   0.589909E+04   0.259012E+00
  5528   0.408207E-01   0.133754E-02  -0.105247E-02   0.589657E+04   0.258840E+00
  5529   0.407081E-01   0.133484E-02  -0.105238E-02   0.589406E+04   0.258669E+00
  5530   0.405959E-01   0.133215E-02  -0.105227E-02   0.589155E+04   0.258497E+00
  5531   0.404842E-01   0.132945E-02  -0.105214E-02   0.588904E+04   0.258326E+00
  5532   0.403728E-01   0.132676E-02  -0.105199E-02   0.588653E+04   0.258156E+00
  5533   0.402619E-01   0.132407E-02  -0.105183E-02   0.588402E+04   0.257986E+00
  5534   0.401514E-01   0.132138E-02  -0.105165E-02   0.588152E+04   0.257816E+00
  5535   0.400413E-01   0.131869E-02  -0.105145E-02   0.587901E+04   0.257646E+00
  5536   0.399317E-01   0.131600E-02  -0.105123E-02   0.587651E+04   0.257477E+00
  5537   0.398224E-01   0.131331E-02  -0.105100E-02   0.587401E+04   0.257308E+00
  5538   0.397136E-01   0.131062E-02  -0.105075E-02   0.587151E+04   0.257140E+00
  5539   0.396052E-01   0.130794E-02  -0.105048E-02   0.586901E+04   0.256972E+00
  5540   0.394972E-01   0.130526E-02  -0.105019E-02   0.586651E+04   0.256804E+00
  5541   0.393896E-01   0.130257E-02  -0.104989E-02   0.586402E+04   0.256637E+00
  5542   0.392824E-01   0.129989E-02  -0.104957E-02   0.586152E+04   0.256470E+00
  5543   0.391756E-01   0.129721E-02  -0.104923E-02   0.585903E+04   0.256303E+00
  5544   0.390692E-01   0.129453E-02  -0.104887E-02   0.585654E+04   0.256136E+00
  5545   0.389633E-01   0.129185E-02  -0.104850E-02   0.585405E+04   0.255970E+00
  5546   0.388577E-01   0.128918E-02  -0.104811E-02   0.585156E+04   0.255804E+00
  5547   0.387526E-01   0.128650E-02  -0.104771E-02   0.584908E+04   0.255639E+00
  5548   0.386478E-01   0.128383E-02  -0.104728E-02   0.584659E+04   0.255474E+00
  5549   0.385435E-01   0.128115E-02  -0.104684E-02   0.584411E+04   0.255309E+00
  5550   0.384396E-01   0.127848E-02  -0.104639E-02   0.584162E+04   0.255145E+00
  5551   0.383360E-01   0.127581E-02  -0.104591E-02   0.583914E+04   0.254981E+00
  5552   0.382329E-01   0.127314E-02  -0.104543E-02   0.583666E+04   0.254817E+00
  5553   0.381302E-01   0.127047E-02  -0.104492E-02   0.583419E+04   0.254654E+00
  5554   0.380278E-01   0.126781E-02  -0.104440E-02   0.583171E+04   0.254490E+00
  5555   0.379259E-01   0.126514E-02  -0.104386E-02   0.582924E+04   0.254328E+00
  5556   0.378244E-01   0.126248E-02  -0.104330E-02   0.582676E+04   0.254165E+00
  5557   0.377232E-01   0.125981E-02  -0.104273E-02   0.582429E+04   0.254003E+00
  5558   0.376225E-01   0.125715E-02  -0.104214E-02   0.582182E+04   0.253841E+00
  5559   0.375222E-01   0.125449E-02  -0.104154E-02   0.581935E+04   0.253680E+00
  5560   0.374222E-01   0.125183E-02  -0.104092E-02   0.581688E+04   0.253519E+00
  5561   0.373226E-01   0.124917E-02  -0.104028E-02   0.581442E+04   0.253358E+00
  5562   0.372235E-01   0.124652E-02  -0.103962E-02   0.581195E+04   0.253198E+00
  5563   0.371247E-01   0.124386E-02  -0.103896E-02   0.580949E+04   0.253037E+00
  5564   0.370263E-01   0.124121E-02  -0.103827E-02   0.580703E+04   0.252878E+00
  5565   0.369283E-01   0.123856E-02  -0.103757E-02   0.580457E+04   0.252718E+00
  5566   0.368307E-01   0.123591E-02  -0.103685E-02   0.580211E+04   0.252559E+00
  5567   0.367335E-01   0.123326E-02  -0.103612E-02   0.579965E+04   0.252400E+00
  5568   0.366367E-01   0.123061E-02  -0.103537E-02   0.579719E+04   0.252242E+00
  5569   0.365403E-01   0.122796E-02  -0.103461E-02   0.579474E+04   0.252083E+00
  5570   0.364442E-01   0.122531E-02  -0.103383E-02   0.579228E+04   0.251925E+00
  5571   0.363485E-01   0.122267E-02  -0.103303E-02   0.578983E+04   0.251768E+00
  5572   0.362533E-01   0.122003E-02  -0.103222E-02   0.578738E+04   0.251611E+00
  5573   0.361584E-01   0.121738E-02  -0.103140E-02   0.578493E+04   0.251454E+00
  5574   0.360638E-01   0.121474E-02  -0.103055E-02   0.578249E+04   0.251297E+00
  5575   0.359697E-01   0.121211E-02  -0.102970E-02   0.578004E+04   0.251141E+00
  5576   0.358759E-01   0.120947E-02  -0.102882E-02   0.577759E+04   0.250985E+00
  5577   0.357825E-01   0.120683E-02  -0.102794E-02   0.577515E+04   0.250829E+00
  5578   0.356895E-01   0.120420E-02  -0.102703E-02   0.577271E+04   0.250674E+00
  5579   0.355969E-01   0.120156E-02  -0.102611E-02   0.577027E+04   0.250519E+00
  5580   0.355047E-01   0.119893E-02  -0.102518E-02   0.576783E+04   0.250364E+00
  5581   0.354128E-01   0.119630E-02  -0.102423E-02   0.576539E+04   0.250209E+00
  5582   0.353213E-01   0.119367E-02  -0.102327E-02   0.576296E+04   0.250055E+00
  5583   0.352302E-01   0.119105E-02  -0.102229E-02   0.576052E+04   0.249901E+00
  5584   0.351394E-01   0.118842E-02  -0.102130E-02   0.575809E+04   0.249748E+00
  5585   0.350490E-01   0.118580E-02  -0.102029E-02   0.575566E+04   0.249595E+00
  5586   0.349590E-01   0.118317E-02  -0.101927E-02   0.575323E+04   0.249442E+00
  5587   0.348694E-01   0.118055E-02  -0.101823E-02   0.575080E+04   0.249289E+00
  5588   0.347801E-01   0.117793E-02  -0.101718E-02   0.574837E+04   0.249137E+00
  5589   0.346912E-01   0.117531E-02  -0.101611E-02   0.574594E+04   0.248985E+00
  5590   0.346027E-01   0.117270E-02  -0.101503E-02   0.574352E+04   0.248833E+00
  5591   0.345145E-01   0.117008E-02  -0.101394E-02   0.574110E+04   0.248682E+00
  5592   0.344267E-01   0.116747E-02  -0.101283E-02   0.573868E+04   0.248531E+00
  5593   0.343392E-01   0.116485E-02  -0.101170E-02   0.573625E+04   0.248380E+00
  5594   0.342522E-01   0.116224E-02  -0.101057E-02   0.573384E+04   0.248229E+00
  5595   0.341655E-01   0.115963E-02  -0.100941E-02   0.573142E+04   0.248079E+00
  5596   0.340791E-01   0.115702E-02  -0.100825E-02   0.572900E+04   0.247929E+00
  5597   0.339931E-01   0.115442E-02  -0.100706E-02   0.572659E+04   0.247780E+00
  5598   0.339075E-01   0.115181E-02  -0.100587E-02   0.572417E+04   0.247631E+00
  5599   0.338222E-01   0.114921E-02  -0.100466E-02   0.572176E+04   0.247482E+00
  5600   0.337373E-01   0.114661E-02  -0.100344E-02   0.571935E+04   0.247333E+00
  5601   0.336527E-01   0.114401E-02  -0.100220E-02   0.571694E+04   0.247185E+00
  5602   0.335685E-01   0.114141E-02  -0.100095E-02   0.571454E+04   0.247036E+00
  5603   0.334847E-01   0.113881E-02  -0.999685E-03   0.571213E+04   0.246889E+00
  5604   0.334012E-01   0.113622E-02  -0.998407E-03   0.570972E+04   0.246741E+00
  5605   0.333181E-01   0.113362E-02  -0.997114E-03   0.570732E+04   0.246594E+00
  5606   0.332353E-01   0.113103E-02  -0.995809E-03   0.570492E+04   0.246447E+00
  5607   0.331529E-01   0.112844E-02  -0.994489E-03   0.570252E+04   0.246300E+00
  5608   0.330708E-01   0.112585E-02  -0.993157E-03   0.570012E+04   0.246154E+00
  5609   0.329890E-01   0.112326E-02  -0.991810E-03   0.569772E+04   0.246008E+00
  5610   0.329077E-01   0.112068E-02  -0.990451E-03   0.569532E+04   0.245862E+00
  5611   0.328266E-01   0.111809E-02  -0.989078E-03   0.569293E+04   0.245717E+00
  5612   0.327459E-01   0.111551E-02  -0.987691E-03   0.569054E+04   0.245572E+00
  5613   0.326656E-01   0.111293E-02  -0.986292E-03   0.568814E+04   0.245427E+00
  5614   0.325856E-01   0.111035E-02  -0.984879E-03   0.568575E+04   0.245282E+00
  5615   0.325060E-01   0.110777E-02  -0.983453E-03   0.568336E+04   0.245138E+00
  5616   0.324267E-01   0.110519E-02  -0.982014E-03   0.568098E+04   0.244994E+00
  5617   0.323477E-01   0.110262E-02  -0.980562E-03   0.567859E+04   0.244850E+00
  5618   0.322691E-01   0.110005E-02  -0.979097E-03   0.567620E+04   0.244706E+00
  5619   0.321908E-01   0.109748E-02  -0.977619E-03   0.567382E+04   0.244563E+00
  5620   0.321128E-01   0.109491E-02  -0.976128E-03   0.567144E+04   0.244420E+00
  5621   0.320352E-01   0.109234E-02  -0.974625E-03   0.566906E+04   0.244278E+00
  5622   0.319580E-01   0.108977E-02  -0.973109E-03   0.566668E+04   0.244135E+00
  5623   0.318811E-01   0.108721E-02  -0.971580E-03   0.566430E+04   0.243993E+00
  5624   0.318045E-01   0.108465E-02  -0.970038E-03   0.566192E+04   0.243851E+00
  5625   0.317282E-01   0.108208E-02  -0.968484E-03   0.565955E+04   0.243710E+00
  5626   0.316523E-01   0.107953E-02  -0.966917E-03   0.565717E+04   0.243569E+00
  5627   0.315767E-01   0.107697E-02  -0.965338E-03   0.565480E+04   0.243428E+00
  5628   0.315015E-01   0.107441E-02  -0.963747E-03   0.565243E+04   0.243287E+00
  5629   0.314265E-01   0.107186E-02  -0.962143E-03   0.565006E+04   0.243147E+00
  5630   0.313520E-01   0.106931E-02  -0.960527E-03   0.564769E+04   0.243007E+00
  5631   0.312777E-01   0.106676E-02  -0.958898E-03   0.564532E+04   0.242867E+00
  5632   0.312038E-01   0.106421E-02  -0.957258E-03   0.564296E+04   0.242727E+00
  5633   0.311302E-01   0.106166E-02  -0.955605E-03   0.564059E+04   0.242588E+00
  5634   0.310569E-01   0.105911E-02  -0.953940E-03   0.563823E+04   0.242449E+00
  5635   0.309839E-01   0.105657E-02  -0.952263E-03   0.563587E+04   0.242310E+00
  5636   0.309113E-01   0.105403E-02  -0.950575E-03   0.563351E+04   0.242171E+00
  5637   0.308390E-01   0.105149E-02  -0.948874E-03   0.563115E+04   0.242033E+00
  5638   0.307671E-01   0.104895E-02  -0.947161E-03   0.562879E+04   0.241895E+00
  5639   0.306954E-01   0.104642E-02  -0.945437E-03   0.562643E+04   0.241758E+00
  5640   0.306241E-01   0.104388E-02  -0.943701E-03   0.562408E+04   0.241620E+00
  5641   0.305531E-01   0.104135E-02  -0.941953E-03   0.562173E+04   0.241483E+00
  5642   0.304824E-01   0.103882E-02  -0.940194E-03   0.561937E+04   0.241346E+00
  5643   0.304120E-01   0.103629E-02  -0.938423E-03   0.561702E+04   0.241209E+00
  5644   0.303420E-01   0.103376E-02  -0.936641E-03   0.561467E+04   0.241073E+00
  5645   0.302722E-01   0.103124E-02  -0.934847E-03   0.561233E+04   0.240937E+00
  5646   0.302028E-01   0.102871E-02  -0.933041E-03   0.560998E+04   0.240801E+00
  5647   0.301337E-01   0.102619E-02  -0.931225E-03   0.560764E+04   0.240665E+00
  5648   0.300649E-01   0.102367E-02  -0.929397E-03   0.560529E+04   0.240530E+00
  5649   0.299965E-01   0.102115E-02  -0.927558E-03   0.560295E+04   0.240395E+00
  5650   0.299283E-01   0.101864E-02  -0.925707E-03   0.560061E+04   0.240260E+00
  5651   0.298605E-01   0.101612E-02  -0.923846E-03   0.559827E+04   0.240126E+00
  5652   0.297929E-01   0.101361E-02  -0.921973E-03   0.559593E+04   0.239991E+00
  5653   0.297257E-01   0.101110E-02  -0.920090E-03   0.559359E+04   0.239857E+00
  5654   0.296588E-01   0.100859E-02  -0.918195E-03   0.559126E+04   0.239724E+00
  5655   0.295922E-01   0.100609E-02  -0.916290E-03   0.558892E+04   0.239590E+00
  5656   0.295259E-01   0.100358E-02  -0.914374E-03   0.558659E+04   0.239457E+00
  5657   0.294599E-01   0.100108E-02  -0.912447E-03   0.558426E+04   0.239324E+00
  5658   0.293942E-01   0.998578E-03  -0.910509E-03   0.558193E+04   0.239191E+00
  5659   0.293288E-01   0.996079E-03  -0.908561E-03   0.557960E+04   0.239058E+00
  5660   0.292637E-01   0.993582E-03  -0.906602E-03   0.557727E+04   0.238926E+00
  5661   0.291990E-01   0.991087E-03  -0.904632E-03   0.557495E+04   0.238794E+00
  5662   0.291345E-01   0.988594E-03  -0.902652E-03   0.557262E+04   0.238662E+00
  5663   0.290703E-01   0.986103E-03  -0.900661E-03   0.557030E+04   0.238531E+00
  5664   0.290064E-01   0.983614E-03  -0.898660E-03   0.556798E+04   0.238400E+00
  5665   0.289429E-01   0.981127E-03  -0.896649E-03   0.556565E+04   0.238269E+00
  5666   0.288796E-01   0.978642E-03  -0.894628E-03   0.556334E+04   0.238138E+00
  5667   0.288166E-01   0.976159E-03  -0.892596E-03   0.556102E+04   0.238007E+00
  5668   0.287539E-01   0.973677E-03  -0.890554E-03   0.555870E+04   0.237877E+00
  5669   0.286915E-01   0.971198E-03  -0.888502E-03   0.555639E+04   0.237747E+00
  5670   0.286295E-01   0.968721E-03  -0.886439E-03   0.555407E+04   0.237617E+00
  5671   0.285677E-01   0.966246E-03  -0.884367E-03   0.555176E+04   0.237488E+00
  5672   0.285062E-01   0.963773E-03  -0.882285E-03   0.554945E+04   0.237359E+00
  5673   0.284449E-01   0.961302E-03  -0.880193E-03   0.554714E+04   0.237229E+00
  5674   0.283840E-01   0.958832E-03  -0.878091E-03   0.554483E+04   0.237101E+00
  5675   0.283234E-01   0.956365E-03  -0.875980E-03   0.554252E+04   0.236972E+00
  5676   0.282631E-01   0.953900E-03  -0.873858E-03   0.554022E+04   0.236844E+00
  5677   0.282030E-01   0.951437E-03  -0.871727E-03   0.553791E+04   0.236716E+00
  5678   0.281432E-01   0.948976E-03  -0.869587E-03   0.553561E+04   0.236588E+00
  5679   0.280838E-01   0.946517E-03  -0.867436E-03   0.553331E+04   0.236460E+00
  5680   0.280246E-01   0.944060E-03  -0.865277E-03   0.553100E+04   0.236333E+00
  5681   0.279657E-01   0.941606E-03  -0.863107E-03   0.552871E+04   0.236206E+00
  5682   0.279070E-01   0.939153E-03  -0.860929E-03   0.552641E+04   0.236079E+00
  5683   0.278487E-01   0.936702E-03  -0.858741E-03   0.552411E+04   0.235952E+00
  5684   0.277906E-01   0.934254E-03  -0.856544E-03   0.552182E+04   0.235826E+00
  5685   0.277329E-01   0.931807E-03  -0.854337E-03   0.551952E+04   0.235700E+00
  5686   0.276754E-01   0.929363E-03  -0.852122E-03   0.551723E+04   0.235574E+00
  5687   0.276182E-01   0.926921E-03  -0.849897E-03   0.551494E+04   0.235448E+00
  5688   0.275612E-01   0.924481E-03  -0.847663E-03   0.551265E+04   0.235322E+00
  5689   0.275046E-01   0.922043E-03  -0.845421E-03   0.551036E+04   0.235197E+00
  5690   0.274482E-01   0.919607E-03  -0.843169E-03   0.550807E+04   0.235072E+00
  5691   0.273921E-01   0.917173E-03  -0.840908E-03   0.550579E+04   0.234947E+00
  5692   0.273362E-01   0.914741E-03  -0.838639E-03   0.550350E+04   0.234823E+00
  5693   0.272807E-01   0.912312E-03  -0.836361E-03   0.550122E+04   0.234698E+00
  5694   0.272254E-01   0.909885E-03  -0.834074E-03   0.549894E+04   0.234574E+00
  5695   0.271704E-01   0.907459E-03  -0.831778E-03   0.549665E+04   0.234450E+00
  5696   0.271156E-01   0.905037E-03  -0.829474E-03   0.549438E+04   0.234327E+00
  5697   0.270611E-01   0.902616E-03  -0.827161E-03   0.549210E+04   0.234203E+00
  5698   0.270069E-01   0.900197E-03  -0.824840E-03   0.548982E+04   0.234080E+00
  5699   0.269530E-01   0.897781E-03  -0.822510E-03   0.548755E+04   0.233957E+00
  5700   0.268993E-01   0.895366E-03  -0.820172E-03   0.548527E+04   0.233834E+00
  5701   0.268459E-01   0.892954E-03  -0.817826E-03   0.548300E+04   0.233711E+00
  5702   0.267928E-01   0.890544E-03  -0.815471E-03   0.548073E+04   0.233589E+00
  5703   0.267399E-01   0.888137E-03  -0.813108E-03   0.547846E+04   0.233467E+00
  5704   0.266873E-01   0.885731E-03  -0.810737E-03   0.547619E+04   0.233345E+00
  5705   0.266350E-01   0.883328E-03  -0.808358E-03   0.547392E+04   0.233223E+00
  5706   0.265829E-01   0.880927E-03  -0.805971E-03   0.547165E+04   0.233102E+00
  5707   0.265311E-01   0.878528E-03  -0.803575E-03   0.546939E+04   0.232981E+00
  5708   0.264795E-01   0.876132E-03  -0.801172E-03   0.546713E+04   0.232860E+00
  5709   0.264282E-01   0.873738E-03  -0.798761E-03   0.546486E+04   0.232739E+00
  5710   0.263772E-01   0.871346E-03  -0.796342E-03   0.546260E+04   0.232618E+00
  5711   0.263264E-01   0.868956E-03  -0.793916E-03   0.546034E+04   0.232498E+00
  5712   0.262759E-01   0.866568E-03  -0.791481E-03   0.545808E+04   0.232378E+00
  5713   0.262256E-01   0.864183E-03  -0.789039E-03   0.545583E+04   0.232258E+00
  5714   0.261756E-01   0.861800E-03  -0.786589E-03   0.545357E+04   0.232138E+00
  5715   0.261258E-01   0.859420E-03  -0.784132E-03   0.545132E+04   0.232018E+00
  5716   0.260763E-01   0.857041E-03  -0.781668E-03   0.544906E+04   0.231899E+00
  5717   0.260271E-01   0.854665E-03  -0.779195E-03   0.544681E+04   0.231780E+00
  5718   0.259781E-01   0.852291E-03  -0.776716E-03   0.544456E+04   0.231661E+00
  5719   0.259293E-01   0.849920E-03  -0.774229E-03   0.544231E+04   0.231542E+00
  5720   0.258808E-01   0.847551E-03  -0.771735E-03   0.544006E+04   0.231424E+00
  5721   0.258325E-01   0.845184E-03  -0.769234E-03   0.543782E+04   0.231306E+00
  5722   0.257845E-01   0.842820E-03  -0.766725E-03   0.543557E+04   0.231187E+00
  5723   0.257368E-01   0.840457E-03  -0.764209E-03   0.543333E+04   0.231070E+00
  5724   0.256893E-01   0.838098E-03  -0.761687E-03   0.543108E+04   0.230952E+00
  5725   0.256420E-01   0.835740E-03  -0.759157E-03   0.542884E+04   0.230834E+00
  5726   0.255950E-01   0.833385E-03  -0.756620E-03   0.542660E+04   0.230717E+00
  5727   0.255482E-01   0.831032E-03  -0.754077E-03   0.542436E+04   0.230600E+00
  5728   0.255016E-01   0.828682E-03  -0.751527E-03   0.542212E+04   0.230483E+00
  5729   0.254553E-01   0.826334E-03  -0.748970E-03   0.541989E+04   0.230367E+00
  5730   0.254093E-01   0.823988E-03  -0.746406E-03   0.541765E+04   0.230250E+00
  5731   0.253634E-01   0.821645E-03  -0.743835E-03   0.541542E+04   0.230134E+00
  5732   0.253179E-01   0.819304E-03  -0.741258E-03   0.541319E+04   0.230018E+00
  5733   0.252725E-01   0.816966E-03  -0.738675E-03   0.541096E+04   0.229902E+00
  5734   0.252274E-01   0.814630E-03  -0.736085E-03   0.540873E+04   0.229786E+00
  5735   0.251825E-01   0.812296E-03  -0.733488E-03   0.540650E+04   0.229671E+00
  5736   0.251379E-01   0.809965E-03  -0.730885E-03   0.540427E+04   0.229555E+00
  5737   0.250935E-01   0.807636E-03  -0.728276E-03   0.540204E+04   0.229440E+00
  5738   0.250493E-01   0.805310E-03  -0.725661E-03   0.539982E+04   0.229325E+00
  5739   0.250054E-01   0.802986E-03  -0.723039E-03   0.539759E+04   0.229211E+00
  5740   0.249617E-01   0.800665E-03  -0.720411E-03   0.539537E+04   0.229096E+00
  5741   0.249182E-01   0.798346E-03  -0.717777E-03   0.539315E+04   0.228982E+00
  5742   0.248750E-01   0.796029E-03  -0.715137E-03   0.539093E+04   0.228868E+00
  5743   0.248320E-01   0.793715E-03  -0.712491E-03   0.538871E+04   0.228754E+00
  5744   0.247892E-01   0.791403E-03  -0.709839E-03   0.538650E+04   0.228640E+00
  5745   0.247466E-01   0.789094E-03  -0.707181E-03   0.538428E+04   0.228527E+00
  5746   0.247043E-01   0.786788E-03  -0.704518E-03   0.538207E+04   0.228413E+00
