#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.554625E+04   0.117945E+01   0.000000E+00   0.318969E+02   0.434032E-07   0.111397E-03   0.126175E-06
   232   0.553936E+04   0.122141E+01   0.000000E+00   0.335357E+02   0.431929E-07   0.110463E-03   0.139447E-06
   233   0.553188E+04   0.126522E+01   0.000000E+00   0.351776E+02   0.429843E-07   0.109536E-03   0.152655E-06
   234   0.552380E+04   0.131091E+01   0.000000E+00   0.368220E+02   0.427772E-07   0.108616E-03   0.165800E-06
   235   0.551514E+04   0.135849E+01   0.000000E+00   0.384682E+02   0.425718E-07   0.107704E-03   0.178883E-06
   236   0.550588E+04   0.140801E+01   0.000000E+00   0.401155E+02   0.423680E-07   0.106799E-03   0.191904E-06
   237   0.549604E+04   0.145946E+01   0.000000E+00   0.417632E+02   0.421657E-07   0.105902E-03   0.204864E-06
   238   0.548562E+04   0.151287E+01   0.000000E+00   0.434105E+02   0.419650E-07   0.105011E-03   0.217763E-06
   239   0.547463E+04   0.156826E+01   0.000000E+00   0.450569E+02   0.417658E-07   0.104128E-03   0.230603E-06
   240   0.546306E+04   0.162566E+01   0.000000E+00   0.467014E+02   0.415681E-07   0.103252E-03   0.243385E-06
   241   0.545092E+04   0.168509E+01   0.000000E+00   0.483435E+02   0.413720E-07   0.102383E-03   0.256107E-06
   242   0.543822E+04   0.174655E+01   0.000000E+00   0.499823E+02   0.411772E-07   0.101521E-03   0.268773E-06
   243   0.542495E+04   0.181008E+01   0.000000E+00   0.516173E+02   0.409840E-07   0.100665E-03   0.281381E-06
   244   0.541113E+04   0.187568E+01   0.000000E+00   0.532476E+02   0.407922E-07   0.998168E-04   0.293934E-06
   245   0.539676E+04   0.194337E+01   0.000000E+00   0.548727E+02   0.406018E-07   0.989751E-04   0.306430E-06
   246   0.538185E+04   0.201315E+01   0.000000E+00   0.564918E+02   0.404127E-07   0.981402E-04   0.318872E-06
   247   0.536640E+04   0.208506E+01   0.000000E+00   0.581042E+02   0.402251E-07   0.973120E-04   0.331260E-06
   248   0.535043E+04   0.215910E+01   0.000000E+00   0.597091E+02   0.400389E-07   0.964903E-04   0.343594E-06
   249   0.533392E+04   0.223527E+01   0.000000E+00   0.613059E+02   0.398539E-07   0.956753E-04   0.355876E-06
   250   0.531690E+04   0.231360E+01   0.000000E+00   0.628939E+02   0.396703E-07   0.948667E-04   0.368105E-06
   251   0.529936E+04   0.239408E+01   0.000000E+00   0.644722E+02   0.394880E-07   0.940646E-04   0.380283E-06
   252   0.528130E+04   0.247672E+01   0.000000E+00   0.660401E+02   0.393070E-07   0.932689E-04   0.392409E-06
   253   0.526272E+04   0.256153E+01   0.000000E+00   0.675969E+02   0.391273E-07   0.924795E-04   0.404484E-06
   254   0.524364E+04   0.264853E+01   0.000000E+00   0.691417E+02   0.389489E-07   0.916964E-04   0.416506E-06
   255   0.522405E+04   0.273770E+01   0.000000E+00   0.706738E+02   0.387717E-07   0.909195E-04   0.428475E-06
   256   0.520395E+04   0.282906E+01   0.000000E+00   0.721924E+02   0.385958E-07   0.901487E-04   0.440393E-06
   257   0.518336E+04   0.292261E+01   0.000000E+00   0.736971E+02   0.384211E-07   0.893841E-04   0.452257E-06
   258   0.516228E+04   0.301835E+01   0.000000E+00   0.751867E+02   0.382477E-07   0.886255E-04   0.464068E-06
   259   0.514074E+04   0.311629E+01   0.000000E+00   0.766617E+02   0.380754E-07   0.878729E-04   0.475825E-06
   260   0.511874E+04   0.321642E+01   0.000000E+00   0.781200E+02   0.379044E-07   0.871263E-04   0.487530E-06
   261   0.509629E+04   0.331874E+01   0.000000E+00   0.795622E+02   0.377346E-07   0.863855E-04   0.499180E-06
   262   0.507341E+04   0.342326E+01   0.000000E+00   0.809870E+02   0.375660E-07   0.856506E-04   0.510776E-06
   263   0.505010E+04   0.352998E+01   0.000000E+00   0.823944E+02   0.373985E-07   0.849214E-04   0.522318E-06
   264   0.502638E+04   0.363888E+01   0.000000E+00   0.837829E+02   0.372323E-07   0.841979E-04   0.533805E-06
   265   0.500225E+04   0.374996E+01   0.000000E+00   0.851533E+02   0.370671E-07   0.834801E-04   0.545237E-06
   266   0.497771E+04   0.386320E+01   0.000000E+00   0.865033E+02   0.369032E-07   0.827679E-04   0.556615E-06
   267   0.495277E+04   0.397860E+01   0.000000E+00   0.878323E+02   0.367403E-07   0.820612E-04   0.567937E-06
   268   0.492744E+04   0.409614E+01   0.000000E+00   0.891410E+02   0.365786E-07   0.813600E-04   0.579203E-06
   269   0.490171E+04   0.421582E+01   0.000000E+00   0.904272E+02   0.364181E-07   0.806642E-04   0.590414E-06
   270   0.487559E+04   0.433761E+01   0.000000E+00   0.916917E+02   0.362586E-07   0.799738E-04   0.601569E-06
   271   0.484911E+04   0.446152E+01   0.000000E+00   0.929323E+02   0.361002E-07   0.792887E-04   0.612667E-06
   272   0.482226E+04   0.458752E+01   0.000000E+00   0.941497E+02   0.359429E-07   0.786088E-04   0.623709E-06
   273   0.479506E+04   0.471558E+01   0.000000E+00   0.953426E+02   0.357867E-07   0.779342E-04   0.634694E-06
   274   0.476751E+04   0.484570E+01   0.000000E+00   0.965116E+02   0.356315E-07   0.772647E-04   0.645622E-06
   275   0.473962E+04   0.497785E+01   0.000000E+00   0.976545E+02   0.354775E-07   0.766003E-04   0.656493E-06
   276   0.471142E+04   0.511201E+01   0.000000E+00   0.987722E+02   0.353244E-07   0.759409E-04   0.667306E-06
   277   0.468290E+04   0.524817E+01   0.000000E+00   0.998632E+02   0.351724E-07   0.752865E-04   0.678061E-06
   278   0.465408E+04   0.538630E+01   0.000000E+00   0.100927E+03   0.350214E-07   0.746370E-04   0.688759E-06
   279   0.462496E+04   0.552637E+01   0.000000E+00   0.101963E+03   0.348714E-07   0.739924E-04   0.699398E-06
   280   0.459556E+04   0.566834E+01   0.000000E+00   0.102972E+03   0.347225E-07   0.733526E-04   0.709979E-06
   281   0.456588E+04   0.581221E+01   0.000000E+00   0.103953E+03   0.345745E-07   0.727175E-04   0.720501E-06
   282   0.453593E+04   0.595792E+01   0.000000E+00   0.104904E+03   0.344275E-07   0.720871E-04   0.730964E-06
   283   0.450574E+04   0.610546E+01   0.000000E+00   0.105827E+03   0.342815E-07   0.714614E-04   0.741368E-06
   284   0.447529E+04   0.625480E+01   0.000000E+00   0.106718E+03   0.341364E-07   0.708402E-04   0.751713E-06
   285   0.444461E+04   0.640589E+01   0.000000E+00   0.107580E+03   0.339923E-07   0.702236E-04   0.761998E-06
   286   0.441370E+04   0.655872E+01   0.000000E+00   0.108412E+03   0.338492E-07   0.696114E-04   0.772222E-06
   287   0.438258E+04   0.671323E+01   0.000000E+00   0.109212E+03   0.337069E-07   0.690036E-04   0.782387E-06
   288   0.435125E+04   0.686939E+01   0.000000E+00   0.109980E+03   0.335656E-07   0.684002E-04   0.792491E-06
   289   0.431972E+04   0.702717E+01   0.000000E+00   0.110717E+03   0.334252E-07   0.678011E-04   0.802535E-06
   290   0.428802E+04   0.718653E+01   0.000000E+00   0.111421E+03   0.332857E-07   0.672062E-04   0.812517E-06
   291   0.425614E+04   0.734744E+01   0.000000E+00   0.112093E+03   0.331471E-07   0.666155E-04   0.822439E-06
   292   0.422409E+04   0.750977E+01   0.000000E+00   0.112732E+03   0.330094E-07   0.660290E-04   0.832299E-06
   293   0.419189E+04   0.767360E+01   0.000000E+00   0.113338E+03   0.328725E-07   0.654465E-04   0.842097E-06
   294   0.415954E+04   0.783885E+01   0.000000E+00   0.113909E+03   0.327365E-07   0.648680E-04   0.851834E-06
   295   0.412705E+04   0.800538E+01   0.000000E+00   0.114447E+03   0.326014E-07   0.642935E-04   0.861508E-06
   296   0.409443E+04   0.817326E+01   0.000000E+00   0.114950E+03   0.324671E-07   0.637229E-04   0.871120E-06
   297   0.406168E+04   0.834234E+01   0.000000E+00   0.115417E+03   0.323336E-07   0.631561E-04   0.880669E-06
   298   0.402883E+04   0.851262E+01   0.000000E+00   0.115849E+03   0.322010E-07   0.625932E-04   0.890155E-06
   299   0.399588E+04   0.868403E+01   0.000000E+00   0.116246E+03   0.320691E-07   0.620340E-04   0.899579E-06
   300   0.396283E+04   0.885649E+01   0.000000E+00   0.116607E+03   0.319381E-07   0.614784E-04   0.908938E-06
   301   0.392971E+04   0.903009E+01   0.000000E+00   0.116933E+03   0.318078E-07   0.609265E-04   0.918234E-06
   302   0.389652E+04   0.920459E+01   0.000000E+00   0.117223E+03   0.316783E-07   0.603782E-04   0.927461E-06
   303   0.386328E+04   0.938008E+01   0.000000E+00   0.117476E+03   0.315496E-07   0.598336E-04   0.936617E-06
   304   0.383000E+04   0.955649E+01   0.000000E+00   0.117694E+03   0.314217E-07   0.592925E-04   0.945696E-06
   305   0.379668E+04   0.973374E+01   0.000000E+00   0.117876E+03   0.312945E-07   0.587552E-04   0.954695E-06
   306   0.376334E+04   0.991184E+01   0.000000E+00   0.118021E+03   0.311681E-07   0.582214E-04   0.963608E-06
   307   0.373000E+04   0.100906E+02   0.000000E+00   0.118129E+03   0.310425E-07   0.576913E-04   0.972433E-06
   308   0.369666E+04   0.102701E+02   0.000000E+00   0.118201E+03   0.309176E-07   0.571648E-04   0.981164E-06
   309   0.366332E+04   0.104503E+02   0.000000E+00   0.118236E+03   0.307934E-07   0.566420E-04   0.989798E-06
   310   0.362999E+04   0.106309E+02   0.000000E+00   0.118235E+03   0.306700E-07   0.561229E-04   0.998329E-06
   311   0.359670E+04   0.108121E+02   0.000000E+00   0.118195E+03   0.305473E-07   0.556073E-04   0.100676E-05
   312   0.356344E+04   0.109937E+02   0.000000E+00   0.118119E+03   0.304253E-07   0.550955E-04   0.101507E-05
   313   0.353024E+04   0.111757E+02   0.000000E+00   0.118006E+03   0.303041E-07   0.545873E-04   0.102327E-05
   314   0.349709E+04   0.113581E+02   0.000000E+00   0.117855E+03   0.301835E-07   0.540828E-04   0.103135E-05
   315   0.346400E+04   0.115406E+02   0.000000E+00   0.117667E+03   0.300637E-07   0.535819E-04   0.103931E-05
   316   0.343098E+04   0.117234E+02   0.000000E+00   0.117441E+03   0.299446E-07   0.530847E-04   0.104714E-05
   317   0.339806E+04   0.119062E+02   0.000000E+00   0.117179E+03   0.298262E-07   0.525912E-04   0.105484E-05
   318   0.336524E+04   0.120892E+02   0.000000E+00   0.116879E+03   0.297084E-07   0.521014E-04   0.106241E-05
   319   0.333252E+04   0.122721E+02   0.000000E+00   0.116542E+03   0.295914E-07   0.516152E-04   0.106983E-05
   320   0.329991E+04   0.124550E+02   0.000000E+00   0.116168E+03   0.294750E-07   0.511327E-04   0.107711E-05
   321   0.326743E+04   0.126378E+02   0.000000E+00   0.115758E+03   0.293593E-07   0.506540E-04   0.108424E-05
   322   0.323508E+04   0.128203E+02   0.000000E+00   0.115310E+03   0.292443E-07   0.501789E-04   0.109122E-05
   323   0.320288E+04   0.130026E+02   0.000000E+00   0.114825E+03   0.291299E-07   0.497075E-04   0.109804E-05
   324   0.317082E+04   0.131845E+02   0.000000E+00   0.114305E+03   0.290162E-07   0.492397E-04   0.110470E-05
   325   0.313893E+04   0.133661E+02   0.000000E+00   0.113748E+03   0.289031E-07   0.487757E-04   0.111120E-05
   326   0.310721E+04   0.135472E+02   0.000000E+00   0.113154E+03   0.287907E-07   0.483154E-04   0.111752E-05
   327   0.307567E+04   0.137277E+02   0.000000E+00   0.112524E+03   0.286790E-07   0.478588E-04   0.112367E-05
   328   0.304431E+04   0.139076E+02   0.000000E+00   0.111858E+03   0.285678E-07   0.474059E-04   0.112965E-05
   329   0.301315E+04   0.140869E+02   0.000000E+00   0.111158E+03   0.284573E-07   0.469567E-04   0.113544E-05
   330   0.298219E+04   0.142653E+02   0.000000E+00   0.110421E+03   0.283474E-07   0.465112E-04   0.114104E-05
   331   0.295145E+04   0.144430E+02   0.000000E+00   0.109649E+03   0.282382E-07   0.460695E-04   0.114645E-05
   332   0.292093E+04   0.146198E+02   0.000000E+00   0.108842E+03   0.281295E-07   0.456315E-04   0.115167E-05
   333   0.289063E+04   0.147956E+02   0.000000E+00   0.108001E+03   0.280214E-07   0.451971E-04   0.115669E-05
   334   0.286056E+04   0.149704E+02   0.000000E+00   0.107126E+03   0.279140E-07   0.447666E-04   0.116150E-05
   335   0.283075E+04   0.151441E+02   0.000000E+00   0.106217E+03   0.278071E-07   0.443397E-04   0.116611E-05
   336   0.280119E+04   0.153166E+02   0.000000E+00   0.105273E+03   0.277009E-07   0.439166E-04   0.117050E-05
   337   0.277189E+04   0.154879E+02   0.000000E+00   0.104298E+03   0.275952E-07   0.434972E-04   0.117468E-05
   338   0.274285E+04   0.156580E+02   0.000000E+00   0.103289E+03   0.274901E-07   0.430816E-04   0.117863E-05
   339   0.271410E+04   0.158266E+02   0.000000E+00   0.102249E+03   0.273855E-07   0.426697E-04   0.118237E-05
   340   0.268563E+04   0.159939E+02   0.000000E+00   0.101177E+03   0.272816E-07   0.422615E-04   0.118587E-05
   341   0.265744E+04   0.161597E+02   0.000000E+00   0.100073E+03   0.271781E-07   0.418571E-04   0.118914E-05
   342   0.262956E+04   0.163239E+02   0.000000E+00   0.989382E+02   0.270753E-07   0.414565E-04   0.119217E-05
   343   0.260197E+04   0.164864E+02   0.000000E+00   0.977728E+02   0.269730E-07   0.410596E-04   0.119496E-05
   344   0.257468E+04   0.166471E+02   0.000000E+00   0.965764E+02   0.268712E-07   0.406664E-04   0.119750E-05
   345   0.254770E+04   0.168061E+02   0.000000E+00   0.953499E+02   0.267700E-07   0.402771E-04   0.119980E-05
   346   0.252103E+04   0.169631E+02   0.000000E+00   0.940931E+02   0.266693E-07   0.398915E-04   0.120183E-05
   347   0.249468E+04   0.171182E+02   0.000000E+00   0.928069E+02   0.265691E-07   0.395096E-04   0.120361E-05
   348   0.246864E+04   0.172712E+02   0.000000E+00   0.914912E+02   0.264695E-07   0.391316E-04   0.120513E-05
   349   0.244295E+04   0.174221E+02   0.000000E+00   0.901483E+02   0.263703E-07   0.387573E-04   0.120638E-05
   350   0.241759E+04   0.175710E+02   0.000000E+00   0.887773E+02   0.262717E-07   0.383868E-04   0.120736E-05
   351   0.239258E+04   0.177176E+02   0.000000E+00   0.873798E+02   0.261736E-07   0.380200E-04   0.120806E-05
   352   0.236792E+04   0.178621E+02   0.000000E+00   0.859565E+02   0.260760E-07   0.376570E-04   0.120851E-05
   353   0.234362E+04   0.180043E+02   0.000000E+00   0.845073E+02   0.259789E-07   0.372975E-04   0.120870E-05
   354   0.231969E+04   0.181442E+02   0.000000E+00   0.830345E+02   0.258822E-07   0.369416E-04   0.120867E-05
   355   0.229614E+04   0.182817E+02   0.000000E+00   0.815372E+02   0.257861E-07   0.365890E-04   0.120842E-05
   356   0.227296E+04   0.184167E+02   0.000000E+00   0.800163E+02   0.256905E-07   0.362398E-04   0.120796E-05
   357   0.225016E+04   0.185493E+02   0.000000E+00   0.784724E+02   0.255953E-07   0.358938E-04   0.120732E-05
   358   0.222774E+04   0.186792E+02   0.000000E+00   0.769062E+02   0.255006E-07   0.355509E-04   0.120650E-05
   359   0.220572E+04   0.188065E+02   0.000000E+00   0.753177E+02   0.254064E-07   0.352111E-04   0.120553E-05
   360   0.218407E+04   0.189310E+02   0.000000E+00   0.737083E+02   0.253127E-07   0.348742E-04   0.120441E-05
   361   0.216283E+04   0.190527E+02   0.000000E+00   0.720771E+02   0.252195E-07   0.345401E-04   0.120316E-05
   362   0.214198E+04   0.191715E+02   0.000000E+00   0.704257E+02   0.251267E-07   0.342089E-04   0.120179E-05
   363   0.212153E+04   0.192874E+02   0.000000E+00   0.687549E+02   0.250344E-07   0.338802E-04   0.120033E-05
   364   0.210148E+04   0.194004E+02   0.000000E+00   0.670651E+02   0.249425E-07   0.335542E-04   0.119878E-05
   365   0.208185E+04   0.195103E+02   0.000000E+00   0.653573E+02   0.248512E-07   0.332306E-04   0.119716E-05
   366   0.206263E+04   0.196172E+02   0.000000E+00   0.636321E+02   0.247602E-07   0.329094E-04   0.119548E-05
   367   0.204382E+04   0.197210E+02   0.000000E+00   0.618903E+02   0.246698E-07   0.325905E-04   0.119376E-05
   368   0.202544E+04   0.198215E+02   0.000000E+00   0.601327E+02   0.245797E-07   0.322738E-04   0.119201E-05
   369   0.200746E+04   0.199189E+02   0.000000E+00   0.583601E+02   0.244902E-07   0.319592E-04   0.119025E-05
   370   0.198992E+04   0.200130E+02   0.000000E+00   0.565729E+02   0.244010E-07   0.316466E-04   0.118849E-05
   371   0.197280E+04   0.201039E+02   0.000000E+00   0.547722E+02   0.243124E-07   0.313360E-04   0.118675E-05
   372   0.195611E+04   0.201914E+02   0.000000E+00   0.529586E+02   0.242241E-07   0.310271E-04   0.118503E-05
   373   0.193984E+04   0.202755E+02   0.000000E+00   0.511328E+02   0.241363E-07   0.307200E-04   0.118337E-05
   374   0.192400E+04   0.203563E+02   0.000000E+00   0.492956E+02   0.240490E-07   0.304146E-04   0.118176E-05
   375   0.190859E+04   0.204336E+02   0.000000E+00   0.474476E+02   0.239620E-07   0.301107E-04   0.118023E-05
   376   0.189361E+04   0.205074E+02   0.000000E+00   0.455897E+02   0.238755E-07   0.298082E-04   0.117879E-05
   377   0.187906E+04   0.205776E+02   0.000000E+00   0.437225E+02   0.237894E-07   0.295071E-04   0.117745E-05
   378   0.186495E+04   0.206443E+02   0.000000E+00   0.418468E+02   0.237038E-07   0.292072E-04   0.117623E-05
   379   0.185127E+04   0.207073E+02   0.000000E+00   0.399632E+02   0.236185E-07   0.289086E-04   0.117514E-05
   380   0.183803E+04   0.207666E+02   0.000000E+00   0.380726E+02   0.235337E-07   0.286110E-04   0.117421E-05
   381   0.182522E+04   0.208223E+02   0.000000E+00   0.361755E+02   0.234493E-07   0.283144E-04   0.117343E-05
   382   0.181285E+04   0.208740E+02   0.000000E+00   0.342728E+02   0.233653E-07   0.280187E-04   0.117283E-05
   383   0.180092E+04   0.209221E+02   0.000000E+00   0.323652E+02   0.232817E-07   0.277238E-04   0.117242E-05
   384   0.178942E+04   0.209664E+02   0.000000E+00   0.304536E+02   0.231985E-07   0.274296E-04   0.117222E-05
   385   0.177835E+04   0.210069E+02   0.000000E+00   0.285387E+02   0.231157E-07   0.271361E-04   0.117224E-05
   386   0.176773E+04   0.210436E+02   0.000000E+00   0.266215E+02   0.230333E-07   0.268430E-04   0.117249E-05
   387   0.175754E+04   0.210765E+02   0.000000E+00   0.247027E+02   0.229513E-07   0.265504E-04   0.117300E-05
   388   0.174777E+04   0.211057E+02   0.000000E+00   0.227830E+02   0.228697E-07   0.262581E-04   0.117377E-05
   389   0.173844E+04   0.211310E+02   0.000000E+00   0.208635E+02   0.227884E-07   0.259661E-04   0.117481E-05
   390   0.172954E+04   0.211526E+02   0.000000E+00   0.189447E+02   0.227076E-07   0.256742E-04   0.117616E-05
   391   0.172107E+04   0.211703E+02   0.000000E+00   0.170275E+02   0.226271E-07   0.253823E-04   0.117781E-05
   392   0.171302E+04   0.211842E+02   0.000000E+00   0.151127E+02   0.225471E-07   0.250905E-04   0.117978E-05
   393   0.170540E+04   0.211943E+02   0.000000E+00   0.132010E+02   0.224674E-07   0.247985E-04   0.118209E-05
   394   0.169819E+04   0.212004E+02   0.000000E+00   0.112931E+02   0.223880E-07   0.245063E-04   0.118475E-05
   395   0.169141E+04   0.212027E+02   0.000000E+00   0.938992E+01   0.223091E-07   0.242137E-04   0.118778E-05
   396   0.168504E+04   0.212011E+02   0.000000E+00   0.749211E+01   0.222305E-07   0.239208E-04   0.119119E-05
   397   0.167908E+04   0.211956E+02   0.000000E+00   0.560046E+01   0.221523E-07   0.236274E-04   0.119500E-05
   398   0.167353E+04   0.211862E+02   0.000000E+00   0.371569E+01   0.220744E-07   0.233333E-04   0.119921E-05
   399   0.166840E+04   0.211728E+02   0.000000E+00   0.183856E+01   0.219969E-07   0.230386E-04   0.120385E-05
   400   0.166367E+04   0.211556E+02   0.000000E+00  -0.301928E-01   0.219198E-07   0.227431E-04   0.120893E-05
   401   0.165936E+04   0.211345E+02   0.000000E+00  -0.188983E+01   0.218430E-07   0.224468E-04   0.121446E-05
   402   0.165544E+04   0.211096E+02   0.000000E+00  -0.373958E+01   0.217665E-07   0.221497E-04   0.122042E-05
   403   0.165193E+04   0.210808E+02   0.000000E+00  -0.557872E+01   0.216904E-07   0.218519E-04   0.122678E-05
