#    L    TT             EE             BB             TE             PP             TP             EP          
  1337   0.665329E+03   0.281134E+02   0.000000E+00  -0.538532E+02   0.255194E-08   0.892496E-06  -0.293539E-06
  1338   0.666548E+03   0.279784E+02   0.000000E+00  -0.543652E+02   0.254779E-08   0.897772E-06  -0.292419E-06
  1339   0.667804E+03   0.278403E+02   0.000000E+00  -0.548648E+02   0.254365E-08   0.902678E-06  -0.291268E-06
  1340   0.669096E+03   0.276993E+02   0.000000E+00  -0.553519E+02   0.253951E-08   0.907190E-06  -0.290085E-06
  1341   0.670424E+03   0.275552E+02   0.000000E+00  -0.558264E+02   0.253539E-08   0.911284E-06  -0.288870E-06
  1342   0.671785E+03   0.274084E+02   0.000000E+00  -0.562879E+02   0.253127E-08   0.914937E-06  -0.287624E-06
  1343   0.673180E+03   0.272587E+02   0.000000E+00  -0.567365E+02   0.252716E-08   0.918125E-06  -0.286345E-06
  1344   0.674606E+03   0.271063E+02   0.000000E+00  -0.571718E+02   0.252306E-08   0.920824E-06  -0.285034E-06
  1345   0.676063E+03   0.269511E+02   0.000000E+00  -0.575937E+02   0.251897E-08   0.923010E-06  -0.283691E-06
  1346   0.677549E+03   0.267932E+02   0.000000E+00  -0.580021E+02   0.251489E-08   0.924660E-06  -0.282314E-06
  1347   0.679063E+03   0.266328E+02   0.000000E+00  -0.583968E+02   0.251081E-08   0.925749E-06  -0.280906E-06
  1348   0.680604E+03   0.264697E+02   0.000000E+00  -0.587776E+02   0.250675E-08   0.926254E-06  -0.279464E-06
  1349   0.682171E+03   0.263042E+02   0.000000E+00  -0.591444E+02   0.250269E-08   0.926151E-06  -0.277989E-06
  1350   0.683762E+03   0.261364E+02   0.000000E+00  -0.594972E+02   0.249864E-08   0.925416E-06  -0.276482E-06
  1351   0.685377E+03   0.259662E+02   0.000000E+00  -0.598359E+02   0.249460E-08   0.924036E-06  -0.274941E-06
  1352   0.687014E+03   0.257938E+02   0.000000E+00  -0.601604E+02   0.249056E-08   0.922044E-06  -0.273367E-06
  1353   0.688674E+03   0.256191E+02   0.000000E+00  -0.604705E+02   0.248654E-08   0.919482E-06  -0.271762E-06
  1354   0.690349E+03   0.254425E+02   0.000000E+00  -0.607664E+02   0.248252E-08   0.916394E-06  -0.270127E-06
  1355   0.692048E+03   0.252638E+02   0.000000E+00  -0.610476E+02   0.247851E-08   0.912822E-06  -0.268463E-06
  1356   0.693764E+03   0.250833E+02   0.000000E+00  -0.613144E+02   0.247451E-08   0.908810E-06  -0.266770E-06
  1357   0.695498E+03   0.249009E+02   0.000000E+00  -0.615664E+02   0.247052E-08   0.904401E-06  -0.265050E-06
  1358   0.697249E+03   0.247166E+02   0.000000E+00  -0.618037E+02   0.246653E-08   0.899638E-06  -0.263303E-06
  1359   0.699010E+03   0.245307E+02   0.000000E+00  -0.620262E+02   0.246255E-08   0.894564E-06  -0.261531E-06
  1360   0.700781E+03   0.243432E+02   0.000000E+00  -0.622337E+02   0.245858E-08   0.889221E-06  -0.259735E-06
  1361   0.702563E+03   0.241541E+02   0.000000E+00  -0.624261E+02   0.245462E-08   0.883654E-06  -0.257915E-06
  1362   0.704362E+03   0.239634E+02   0.000000E+00  -0.626036E+02   0.245067E-08   0.877905E-06  -0.256073E-06
  1363   0.706163E+03   0.237713E+02   0.000000E+00  -0.627658E+02   0.244672E-08   0.872017E-06  -0.254209E-06
  1364   0.707976E+03   0.235779E+02   0.000000E+00  -0.629129E+02   0.244278E-08   0.866033E-06  -0.252325E-06
  1365   0.709798E+03   0.233832E+02   0.000000E+00  -0.630448E+02   0.243885E-08   0.859997E-06  -0.250421E-06
  1366   0.711617E+03   0.231873E+02   0.000000E+00  -0.631615E+02   0.243493E-08   0.853951E-06  -0.248499E-06
  1367   0.713445E+03   0.229902E+02   0.000000E+00  -0.632629E+02   0.243102E-08   0.847939E-06  -0.246560E-06
  1368   0.715277E+03   0.227921E+02   0.000000E+00  -0.633490E+02   0.242711E-08   0.842003E-06  -0.244603E-06
  1369   0.717105E+03   0.225931E+02   0.000000E+00  -0.634198E+02   0.242321E-08   0.836187E-06  -0.242632E-06
  1370   0.718943E+03   0.223932E+02   0.000000E+00  -0.634753E+02   0.241932E-08   0.830533E-06  -0.240646E-06
  1371   0.720770E+03   0.221924E+02   0.000000E+00  -0.635156E+02   0.241544E-08   0.825085E-06  -0.238646E-06
  1372   0.722601E+03   0.219909E+02   0.000000E+00  -0.635405E+02   0.241156E-08   0.819886E-06  -0.236634E-06
  1373   0.724427E+03   0.217888E+02   0.000000E+00  -0.635503E+02   0.240769E-08   0.814980E-06  -0.234611E-06
  1374   0.726250E+03   0.215861E+02   0.000000E+00  -0.635448E+02   0.240383E-08   0.810407E-06  -0.232577E-06
  1375   0.728061E+03   0.213829E+02   0.000000E+00  -0.635242E+02   0.239998E-08   0.806214E-06  -0.230533E-06
  1376   0.729869E+03   0.211794E+02   0.000000E+00  -0.634883E+02   0.239614E-08   0.802441E-06  -0.228481E-06
  1377   0.731672E+03   0.209754E+02   0.000000E+00  -0.634374E+02   0.239230E-08   0.799132E-06  -0.226421E-06
  1378   0.733465E+03   0.207712E+02   0.000000E+00  -0.633713E+02   0.238847E-08   0.796331E-06  -0.224355E-06
  1379   0.735247E+03   0.205668E+02   0.000000E+00  -0.632902E+02   0.238465E-08   0.794080E-06  -0.222283E-06
  1380   0.737010E+03   0.203624E+02   0.000000E+00  -0.631940E+02   0.238083E-08   0.792423E-06  -0.220207E-06
  1381   0.738770E+03   0.201577E+02   0.000000E+00  -0.630828E+02   0.237702E-08   0.791402E-06  -0.218127E-06
  1382   0.740512E+03   0.199532E+02   0.000000E+00  -0.629566E+02   0.237322E-08   0.791060E-06  -0.216045E-06
  1383   0.742235E+03   0.197486E+02   0.000000E+00  -0.628154E+02   0.236943E-08   0.791441E-06  -0.213960E-06
  1384   0.743941E+03   0.195443E+02   0.000000E+00  -0.626594E+02   0.236565E-08   0.792588E-06  -0.211876E-06
  1385   0.745635E+03   0.193401E+02   0.000000E+00  -0.624887E+02   0.236187E-08   0.794544E-06  -0.209791E-06
  1386   0.747312E+03   0.191364E+02   0.000000E+00  -0.623035E+02   0.235810E-08   0.797351E-06  -0.207708E-06
  1387   0.748964E+03   0.189330E+02   0.000000E+00  -0.621037E+02   0.235434E-08   0.801054E-06  -0.205628E-06
  1388   0.750597E+03   0.187301E+02   0.000000E+00  -0.618898E+02   0.235058E-08   0.805694E-06  -0.203551E-06
  1389   0.752205E+03   0.185277E+02   0.000000E+00  -0.616616E+02   0.234683E-08   0.811315E-06  -0.201478E-06
  1390   0.753796E+03   0.183261E+02   0.000000E+00  -0.614193E+02   0.234309E-08   0.817961E-06  -0.199410E-06
  1391   0.755361E+03   0.181251E+02   0.000000E+00  -0.611633E+02   0.233936E-08   0.825674E-06  -0.197349E-06
  1392   0.756902E+03   0.179249E+02   0.000000E+00  -0.608933E+02   0.233563E-08   0.834497E-06  -0.195295E-06
  1393   0.758425E+03   0.177256E+02   0.000000E+00  -0.606097E+02   0.233191E-08   0.844473E-06  -0.193250E-06
  1394   0.759915E+03   0.175271E+02   0.000000E+00  -0.603124E+02   0.232820E-08   0.855646E-06  -0.191213E-06
  1395   0.761373E+03   0.173297E+02   0.000000E+00  -0.600018E+02   0.232450E-08   0.868058E-06  -0.189187E-06
  1396   0.762806E+03   0.171332E+02   0.000000E+00  -0.596777E+02   0.232080E-08   0.881752E-06  -0.187173E-06
  1397   0.764215E+03   0.169379E+02   0.000000E+00  -0.593405E+02   0.231711E-08   0.896773E-06  -0.185171E-06
  1398   0.765584E+03   0.167438E+02   0.000000E+00  -0.589902E+02   0.231343E-08   0.913162E-06  -0.183181E-06
  1399   0.766929E+03   0.165509E+02   0.000000E+00  -0.586270E+02   0.230975E-08   0.930962E-06  -0.181207E-06
  1400   0.768234E+03   0.163592E+02   0.000000E+00  -0.582511E+02   0.230608E-08   0.950218E-06  -0.179247E-06
  1401   0.769514E+03   0.161690E+02   0.000000E+00  -0.578628E+02   0.230242E-08   0.970957E-06  -0.177304E-06
  1402   0.770755E+03   0.159802E+02   0.000000E+00  -0.574620E+02   0.229876E-08   0.993148E-06  -0.175376E-06
  1403   0.771965E+03   0.157929E+02   0.000000E+00  -0.570492E+02   0.229512E-08   0.101675E-05  -0.173462E-06
  1404   0.773142E+03   0.156071E+02   0.000000E+00  -0.566244E+02   0.229148E-08   0.104171E-05  -0.171562E-06
  1405   0.774279E+03   0.154230E+02   0.000000E+00  -0.561878E+02   0.228784E-08   0.106799E-05  -0.169675E-06
  1406   0.775378E+03   0.152406E+02   0.000000E+00  -0.557396E+02   0.228422E-08   0.109554E-05  -0.167800E-06
  1407   0.776436E+03   0.150600E+02   0.000000E+00  -0.552800E+02   0.228060E-08   0.112432E-05  -0.165936E-06
  1408   0.777463E+03   0.148812E+02   0.000000E+00  -0.548091E+02   0.227698E-08   0.115429E-05  -0.164082E-06
  1409   0.778442E+03   0.147042E+02   0.000000E+00  -0.543272E+02   0.227338E-08   0.118539E-05  -0.162238E-06
  1410   0.779389E+03   0.145292E+02   0.000000E+00  -0.538345E+02   0.226978E-08   0.121758E-05  -0.160402E-06
  1411   0.780289E+03   0.143561E+02   0.000000E+00  -0.533310E+02   0.226619E-08   0.125083E-05  -0.158574E-06
  1412   0.781150E+03   0.141852E+02   0.000000E+00  -0.528172E+02   0.226260E-08   0.128507E-05  -0.156752E-06
  1413   0.781963E+03   0.140163E+02   0.000000E+00  -0.522931E+02   0.225902E-08   0.132027E-05  -0.154937E-06
  1414   0.782736E+03   0.138497E+02   0.000000E+00  -0.517592E+02   0.225545E-08   0.135639E-05  -0.153127E-06
  1415   0.783462E+03   0.136852E+02   0.000000E+00  -0.512155E+02   0.225189E-08   0.139337E-05  -0.151321E-06
  1416   0.784148E+03   0.135231E+02   0.000000E+00  -0.506624E+02   0.224833E-08   0.143118E-05  -0.149518E-06
  1417   0.784787E+03   0.133633E+02   0.000000E+00  -0.501001E+02   0.224478E-08   0.146977E-05  -0.147718E-06
  1418   0.785386E+03   0.132059E+02   0.000000E+00  -0.495289E+02   0.224123E-08   0.150908E-05  -0.145920E-06
  1419   0.785938E+03   0.130510E+02   0.000000E+00  -0.489490E+02   0.223769E-08   0.154909E-05  -0.144122E-06
  1420   0.786442E+03   0.128986E+02   0.000000E+00  -0.483606E+02   0.223416E-08   0.158974E-05  -0.142324E-06
  1421   0.786899E+03   0.127487E+02   0.000000E+00  -0.477640E+02   0.223064E-08   0.163098E-05  -0.140526E-06
  1422   0.787308E+03   0.126015E+02   0.000000E+00  -0.471594E+02   0.222712E-08   0.167278E-05  -0.138726E-06
  1423   0.787677E+03   0.124569E+02   0.000000E+00  -0.465471E+02   0.222361E-08   0.171509E-05  -0.136923E-06
  1424   0.787991E+03   0.123150E+02   0.000000E+00  -0.459271E+02   0.222011E-08   0.175786E-05  -0.135116E-06
  1425   0.788257E+03   0.121758E+02   0.000000E+00  -0.452999E+02   0.221661E-08   0.180105E-05  -0.133306E-06
  1426   0.788476E+03   0.120394E+02   0.000000E+00  -0.446658E+02   0.221312E-08   0.184461E-05  -0.131490E-06
  1427   0.788640E+03   0.119058E+02   0.000000E+00  -0.440248E+02   0.220963E-08   0.188850E-05  -0.129668E-06
  1428   0.788756E+03   0.117750E+02   0.000000E+00  -0.433772E+02   0.220615E-08   0.193267E-05  -0.127839E-06
  1429   0.788824E+03   0.116471E+02   0.000000E+00  -0.427234E+02   0.220268E-08   0.197708E-05  -0.126002E-06
  1430   0.788845E+03   0.115221E+02   0.000000E+00  -0.420636E+02   0.219922E-08   0.202169E-05  -0.124157E-06
  1431   0.788810E+03   0.114001E+02   0.000000E+00  -0.413981E+02   0.219576E-08   0.206644E-05  -0.122302E-06
  1432   0.788728E+03   0.112811E+02   0.000000E+00  -0.407270E+02   0.219231E-08   0.211129E-05  -0.120437E-06
  1433   0.788590E+03   0.111652E+02   0.000000E+00  -0.400507E+02   0.218886E-08   0.215620E-05  -0.118561E-06
  1434   0.788404E+03   0.110522E+02   0.000000E+00  -0.393694E+02   0.218542E-08   0.220113E-05  -0.116673E-06
  1435   0.788163E+03   0.109424E+02   0.000000E+00  -0.386835E+02   0.218199E-08   0.224602E-05  -0.114772E-06
  1436   0.787874E+03   0.108356E+02   0.000000E+00  -0.379931E+02   0.217857E-08   0.229084E-05  -0.112857E-06
  1437   0.787529E+03   0.107320E+02   0.000000E+00  -0.372986E+02   0.217515E-08   0.233553E-05  -0.110927E-06
  1438   0.787129E+03   0.106315E+02   0.000000E+00  -0.366000E+02   0.217173E-08   0.238006E-05  -0.108982E-06
  1439   0.786681E+03   0.105343E+02   0.000000E+00  -0.358980E+02   0.216833E-08   0.242437E-05  -0.107021E-06
  1440   0.786185E+03   0.104402E+02   0.000000E+00  -0.351925E+02   0.216493E-08   0.246843E-05  -0.105042E-06
  1441   0.785633E+03   0.103494E+02   0.000000E+00  -0.344838E+02   0.216153E-08   0.251219E-05  -0.103045E-06
  1442   0.785026E+03   0.102618E+02   0.000000E+00  -0.337723E+02   0.215815E-08   0.255560E-05  -0.101030E-06
  1443   0.784362E+03   0.101774E+02   0.000000E+00  -0.330582E+02   0.215477E-08   0.259861E-05  -0.989943E-07
  1444   0.783651E+03   0.100963E+02   0.000000E+00  -0.323418E+02   0.215139E-08   0.264119E-05  -0.969384E-07
  1445   0.782884E+03   0.100185E+02   0.000000E+00  -0.316233E+02   0.214802E-08   0.268329E-05  -0.948609E-07
  1446   0.782061E+03   0.994403E+01   0.000000E+00  -0.309029E+02   0.214466E-08   0.272486E-05  -0.927611E-07
  1447   0.781190E+03   0.987284E+01   0.000000E+00  -0.301810E+02   0.214130E-08   0.276586E-05  -0.906380E-07
  1448   0.780263E+03   0.980495E+01   0.000000E+00  -0.294577E+02   0.213795E-08   0.280625E-05  -0.884910E-07
  1449   0.779280E+03   0.974044E+01   0.000000E+00  -0.287335E+02   0.213461E-08   0.284597E-05  -0.863189E-07
  1450   0.778249E+03   0.967923E+01   0.000000E+00  -0.280086E+02   0.213127E-08   0.288498E-05  -0.841212E-07
  1451   0.777169E+03   0.962139E+01   0.000000E+00  -0.272832E+02   0.212794E-08   0.292324E-05  -0.818970E-07
  1452   0.776033E+03   0.956685E+01   0.000000E+00  -0.265577E+02   0.212462E-08   0.296071E-05  -0.796465E-07
  1453   0.774842E+03   0.951570E+01   0.000000E+00  -0.258323E+02   0.212130E-08   0.299733E-05  -0.773701E-07
  1454   0.773601E+03   0.946794E+01   0.000000E+00  -0.251073E+02   0.211799E-08   0.303306E-05  -0.750683E-07
  1455   0.772311E+03   0.942349E+01   0.000000E+00  -0.243830E+02   0.211468E-08   0.306785E-05  -0.727413E-07
  1456   0.770973E+03   0.938245E+01   0.000000E+00  -0.236596E+02   0.211138E-08   0.310167E-05  -0.703896E-07
  1457   0.769586E+03   0.934480E+01   0.000000E+00  -0.229374E+02   0.210808E-08   0.313445E-05  -0.680135E-07
  1458   0.768142E+03   0.931042E+01   0.000000E+00  -0.222166E+02   0.210480E-08   0.316617E-05  -0.656134E-07
  1459   0.766648E+03   0.927945E+01   0.000000E+00  -0.214976E+02   0.210151E-08   0.319676E-05  -0.631897E-07
  1460   0.765106E+03   0.925189E+01   0.000000E+00  -0.207805E+02   0.209824E-08   0.322619E-05  -0.607427E-07
  1461   0.763514E+03   0.922761E+01   0.000000E+00  -0.200656E+02   0.209497E-08   0.325440E-05  -0.582729E-07
  1462   0.761873E+03   0.920668E+01   0.000000E+00  -0.193532E+02   0.209170E-08   0.328136E-05  -0.557806E-07
  1463   0.760182E+03   0.918911E+01   0.000000E+00  -0.186436E+02   0.208845E-08   0.330702E-05  -0.532662E-07
  1464   0.758442E+03   0.917482E+01   0.000000E+00  -0.179369E+02   0.208519E-08   0.333133E-05  -0.507301E-07
  1465   0.756652E+03   0.916390E+01   0.000000E+00  -0.172334E+02   0.208195E-08   0.335424E-05  -0.481726E-07
  1466   0.754819E+03   0.915628E+01   0.000000E+00  -0.165335E+02   0.207871E-08   0.337571E-05  -0.455941E-07
  1467   0.752937E+03   0.915189E+01   0.000000E+00  -0.158373E+02   0.207547E-08   0.339569E-05  -0.429950E-07
  1468   0.751012E+03   0.915087E+01   0.000000E+00  -0.151452E+02   0.207224E-08   0.341414E-05  -0.403757E-07
  1469   0.749037E+03   0.915302E+01   0.000000E+00  -0.144573E+02   0.206902E-08   0.343102E-05  -0.377366E-07
  1470   0.747012E+03   0.915849E+01   0.000000E+00  -0.137738E+02   0.206581E-08   0.344627E-05  -0.350780E-07
  1471   0.744952E+03   0.916713E+01   0.000000E+00  -0.130950E+02   0.206260E-08   0.345984E-05  -0.324002E-07
  1472   0.742841E+03   0.917902E+01   0.000000E+00  -0.124212E+02   0.205939E-08   0.347170E-05  -0.297038E-07
  1473   0.740680E+03   0.919402E+01   0.000000E+00  -0.117526E+02   0.205619E-08   0.348180E-05  -0.269891E-07
  1474   0.738483E+03   0.921228E+01   0.000000E+00  -0.110893E+02   0.205300E-08   0.349009E-05  -0.242563E-07
  1475   0.736236E+03   0.923358E+01   0.000000E+00  -0.104318E+02   0.204981E-08   0.349653E-05  -0.215060E-07
  1476   0.733953E+03   0.925808E+01   0.000000E+00  -0.978002E+01   0.204663E-08   0.350106E-05  -0.187385E-07
  1477   0.731626E+03   0.928563E+01   0.000000E+00  -0.913438E+01   0.204346E-08   0.350365E-05  -0.159542E-07
  1478   0.729256E+03   0.931617E+01   0.000000E+00  -0.849501E+01   0.204029E-08   0.350424E-05  -0.131534E-07
  1479   0.726850E+03   0.934984E+01   0.000000E+00  -0.786211E+01   0.203712E-08   0.350280E-05  -0.103365E-07
  1480   0.724401E+03   0.938643E+01   0.000000E+00  -0.723593E+01   0.203397E-08   0.349928E-05  -0.750397E-08
  1481   0.721915E+03   0.942609E+01   0.000000E+00  -0.661667E+01   0.203081E-08   0.349362E-05  -0.465609E-08
  1482   0.719386E+03   0.946861E+01   0.000000E+00  -0.600453E+01   0.202767E-08   0.348579E-05  -0.179326E-08
  1483   0.716820E+03   0.951406E+01   0.000000E+00  -0.539967E+01   0.202453E-08   0.347574E-05   0.108413E-08
  1484   0.714225E+03   0.956237E+01   0.000000E+00  -0.480229E+01   0.202139E-08   0.346341E-05   0.397572E-08
  1485   0.711586E+03   0.961355E+01   0.000000E+00  -0.421259E+01   0.201826E-08   0.344878E-05   0.688111E-08
  1486   0.708918E+03   0.966745E+01   0.000000E+00  -0.363073E+01   0.201514E-08   0.343178E-05   0.979994E-08
  1487   0.706205E+03   0.972416E+01   0.000000E+00  -0.305693E+01   0.201202E-08   0.341238E-05   0.127318E-07
  1488   0.703464E+03   0.978360E+01   0.000000E+00  -0.249133E+01   0.200891E-08   0.339053E-05   0.156764E-07
  1489   0.700692E+03   0.984571E+01   0.000000E+00  -0.193413E+01   0.200580E-08   0.336618E-05   0.186333E-07
  1490   0.697880E+03   0.991048E+01   0.000000E+00  -0.138548E+01   0.200270E-08   0.333929E-05   0.216021E-07
  1491   0.695039E+03   0.997778E+01   0.000000E+00  -0.845537E+00   0.199961E-08   0.330980E-05   0.245824E-07
  1492   0.692166E+03   0.100477E+02   0.000000E+00  -0.314465E+00   0.199652E-08   0.327768E-05   0.275739E-07
  1493   0.689262E+03   0.101201E+02   0.000000E+00   0.207566E+00   0.199343E-08   0.324289E-05   0.305763E-07
  1494   0.686328E+03   0.101950E+02   0.000000E+00   0.720405E+00   0.199035E-08   0.320536E-05   0.335890E-07
  1495   0.683365E+03   0.102723E+02   0.000000E+00   0.122389E+01   0.198728E-08   0.316506E-05   0.366118E-07
  1496   0.680373E+03   0.103520E+02   0.000000E+00   0.171789E+01   0.198421E-08   0.312194E-05   0.396442E-07
  1497   0.677353E+03   0.104339E+02   0.000000E+00   0.220230E+01   0.198115E-08   0.307596E-05   0.426860E-07
  1498   0.674307E+03   0.105182E+02   0.000000E+00   0.267698E+01   0.197809E-08   0.302706E-05   0.457366E-07
  1499   0.671234E+03   0.106047E+02   0.000000E+00   0.314181E+01   0.197504E-08   0.297521E-05   0.487958E-07
  1500   0.668137E+03   0.106934E+02   0.000000E+00   0.359667E+01   0.197200E-08   0.292035E-05   0.518631E-07
  1501   0.665014E+03   0.107842E+02   0.000000E+00   0.404143E+01   0.196896E-08   0.286249E-05   0.549379E-07
  1502   0.661870E+03   0.108771E+02   0.000000E+00   0.447597E+01   0.196592E-08   0.280174E-05   0.580182E-07
  1503   0.658702E+03   0.109720E+02   0.000000E+00   0.490015E+01   0.196289E-08   0.273828E-05   0.611017E-07
  1504   0.655512E+03   0.110688E+02   0.000000E+00   0.531387E+01   0.195987E-08   0.267229E-05   0.641861E-07
  1505   0.652302E+03   0.111677E+02   0.000000E+00   0.571702E+01   0.195685E-08   0.260392E-05   0.672692E-07
  1506   0.649071E+03   0.112683E+02   0.000000E+00   0.610947E+01   0.195384E-08   0.253335E-05   0.703486E-07
  1507   0.645821E+03   0.113708E+02   0.000000E+00   0.649112E+01   0.195083E-08   0.246075E-05   0.734222E-07
  1508   0.642553E+03   0.114751E+02   0.000000E+00   0.686182E+01   0.194783E-08   0.238629E-05   0.764876E-07
  1509   0.639266E+03   0.115810E+02   0.000000E+00   0.722158E+01   0.194483E-08   0.231013E-05   0.795425E-07
  1510   0.635963E+03   0.116886E+02   0.000000E+00   0.757015E+01   0.194184E-08   0.223245E-05   0.825846E-07
  1511   0.632644E+03   0.117977E+02   0.000000E+00   0.790761E+01   0.193886E-08   0.215342E-05   0.856117E-07
  1512   0.629311E+03   0.119084E+02   0.000000E+00   0.823386E+01   0.193588E-08   0.207320E-05   0.886215E-07
