#    L    TT             EE             BB             TE             PP             TP             EP          
  4599   0.488695E+00   0.148974E-01   0.000000E+00  -0.232862E-01   0.194179E-09   0.290806E-07   0.173298E-09
  4600   0.487552E+00   0.148308E-01   0.000000E+00  -0.231501E-01   0.194081E-09   0.290471E-07   0.174599E-09
  4601   0.486403E+00   0.147645E-01   0.000000E+00  -0.230126E-01   0.193983E-09   0.290136E-07   0.175888E-09
  4602   0.485250E+00   0.146987E-01   0.000000E+00  -0.228738E-01   0.193886E-09   0.289800E-07   0.177165E-09
  4603   0.484091E+00   0.146331E-01   0.000000E+00  -0.227337E-01   0.193789E-09   0.289464E-07   0.178429E-09
  4604   0.482926E+00   0.145679E-01   0.000000E+00  -0.225925E-01   0.193691E-09   0.289128E-07   0.179679E-09
  4605   0.481756E+00   0.145032E-01   0.000000E+00  -0.224501E-01   0.193594E-09   0.288791E-07   0.180916E-09
  4606   0.480581E+00   0.144387E-01   0.000000E+00  -0.223065E-01   0.193497E-09   0.288454E-07   0.182140E-09
  4607   0.479399E+00   0.143747E-01   0.000000E+00  -0.221618E-01   0.193400E-09   0.288117E-07   0.183351E-09
  4608   0.478213E+00   0.143110E-01   0.000000E+00  -0.220162E-01   0.193303E-09   0.287779E-07   0.184547E-09
  4609   0.477021E+00   0.142478E-01   0.000000E+00  -0.218694E-01   0.193206E-09   0.287441E-07   0.185729E-09
  4610   0.475823E+00   0.141850E-01   0.000000E+00  -0.217217E-01   0.193109E-09   0.287104E-07   0.186897E-09
  4611   0.474621E+00   0.141226E-01   0.000000E+00  -0.215731E-01   0.193012E-09   0.286765E-07   0.188051E-09
  4612   0.473412E+00   0.140606E-01   0.000000E+00  -0.214236E-01   0.192915E-09   0.286427E-07   0.189189E-09
  4613   0.472198E+00   0.139991E-01   0.000000E+00  -0.212732E-01   0.192818E-09   0.286089E-07   0.190313E-09
  4614   0.470979E+00   0.139380E-01   0.000000E+00  -0.211221E-01   0.192722E-09   0.285750E-07   0.191422E-09
  4615   0.469754E+00   0.138774E-01   0.000000E+00  -0.209703E-01   0.192625E-09   0.285412E-07   0.192516E-09
  4616   0.468525E+00   0.138172E-01   0.000000E+00  -0.208176E-01   0.192528E-09   0.285073E-07   0.193594E-09
  4617   0.467290E+00   0.137575E-01   0.000000E+00  -0.206644E-01   0.192432E-09   0.284735E-07   0.194656E-09
  4618   0.466051E+00   0.136983E-01   0.000000E+00  -0.205105E-01   0.192336E-09   0.284396E-07   0.195703E-09
  4619   0.464806E+00   0.136396E-01   0.000000E+00  -0.203562E-01   0.192239E-09   0.284058E-07   0.196733E-09
  4620   0.463557E+00   0.135813E-01   0.000000E+00  -0.202012E-01   0.192143E-09   0.283719E-07   0.197748E-09
  4621   0.462301E+00   0.135236E-01   0.000000E+00  -0.200457E-01   0.192047E-09   0.283381E-07   0.198745E-09
  4622   0.461042E+00   0.134663E-01   0.000000E+00  -0.198898E-01   0.191951E-09   0.283042E-07   0.199726E-09
  4623   0.459777E+00   0.134096E-01   0.000000E+00  -0.197335E-01   0.191855E-09   0.282704E-07   0.200690E-09
  4624   0.458507E+00   0.133534E-01   0.000000E+00  -0.195768E-01   0.191759E-09   0.282366E-07   0.201637E-09
  4625   0.457231E+00   0.132976E-01   0.000000E+00  -0.194198E-01   0.191663E-09   0.282028E-07   0.202567E-09
  4626   0.455951E+00   0.132424E-01   0.000000E+00  -0.192625E-01   0.191567E-09   0.281691E-07   0.203479E-09
  4627   0.454665E+00   0.131877E-01   0.000000E+00  -0.191050E-01   0.191471E-09   0.281353E-07   0.204374E-09
  4628   0.453375E+00   0.131336E-01   0.000000E+00  -0.189471E-01   0.191375E-09   0.281016E-07   0.205250E-09
  4629   0.452080E+00   0.130799E-01   0.000000E+00  -0.187892E-01   0.191280E-09   0.280679E-07   0.206109E-09
  4630   0.450780E+00   0.130269E-01   0.000000E+00  -0.186312E-01   0.191184E-09   0.280343E-07   0.206949E-09
  4631   0.449475E+00   0.129744E-01   0.000000E+00  -0.184730E-01   0.191089E-09   0.280006E-07   0.207771E-09
  4632   0.448165E+00   0.129224E-01   0.000000E+00  -0.183148E-01   0.190993E-09   0.279671E-07   0.208574E-09
  4633   0.446851E+00   0.128709E-01   0.000000E+00  -0.181565E-01   0.190898E-09   0.279335E-07   0.209358E-09
  4634   0.445532E+00   0.128200E-01   0.000000E+00  -0.179983E-01   0.190802E-09   0.279000E-07   0.210123E-09
  4635   0.444208E+00   0.127697E-01   0.000000E+00  -0.178402E-01   0.190707E-09   0.278665E-07   0.210868E-09
  4636   0.442880E+00   0.127200E-01   0.000000E+00  -0.176822E-01   0.190612E-09   0.278331E-07   0.211594E-09
  4637   0.441548E+00   0.126707E-01   0.000000E+00  -0.175242E-01   0.190517E-09   0.277997E-07   0.212301E-09
  4638   0.440210E+00   0.126220E-01   0.000000E+00  -0.173665E-01   0.190422E-09   0.277664E-07   0.212987E-09
  4639   0.438869E+00   0.125739E-01   0.000000E+00  -0.172089E-01   0.190327E-09   0.277331E-07   0.213654E-09
  4640   0.437523E+00   0.125264E-01   0.000000E+00  -0.170517E-01   0.190232E-09   0.276999E-07   0.214300E-09
  4641   0.436173E+00   0.124795E-01   0.000000E+00  -0.168946E-01   0.190137E-09   0.276667E-07   0.214925E-09
  4642   0.434819E+00   0.124331E-01   0.000000E+00  -0.167379E-01   0.190042E-09   0.276336E-07   0.215530E-09
  4643   0.433461E+00   0.123872E-01   0.000000E+00  -0.165816E-01   0.189947E-09   0.276006E-07   0.216114E-09
  4644   0.432099E+00   0.123420E-01   0.000000E+00  -0.164257E-01   0.189853E-09   0.275676E-07   0.216676E-09
  4645   0.430735E+00   0.122973E-01   0.000000E+00  -0.162701E-01   0.189758E-09   0.275347E-07   0.217218E-09
  4646   0.429366E+00   0.122532E-01   0.000000E+00  -0.161151E-01   0.189664E-09   0.275019E-07   0.217738E-09
  4647   0.427994E+00   0.122097E-01   0.000000E+00  -0.159604E-01   0.189569E-09   0.274691E-07   0.218236E-09
  4648   0.426618E+00   0.121667E-01   0.000000E+00  -0.158064E-01   0.189475E-09   0.274364E-07   0.218712E-09
  4649   0.425240E+00   0.121244E-01   0.000000E+00  -0.156529E-01   0.189380E-09   0.274038E-07   0.219166E-09
  4650   0.423858E+00   0.120826E-01   0.000000E+00  -0.154999E-01   0.189286E-09   0.273713E-07   0.219597E-09
  4651   0.422473E+00   0.120413E-01   0.000000E+00  -0.153477E-01   0.189192E-09   0.273388E-07   0.220006E-09
  4652   0.421085E+00   0.120007E-01   0.000000E+00  -0.151960E-01   0.189098E-09   0.273064E-07   0.220393E-09
  4653   0.419694E+00   0.119606E-01   0.000000E+00  -0.150451E-01   0.189004E-09   0.272742E-07   0.220757E-09
  4654   0.418301E+00   0.119211E-01   0.000000E+00  -0.148949E-01   0.188910E-09   0.272420E-07   0.221099E-09
  4655   0.416904E+00   0.118822E-01   0.000000E+00  -0.147454E-01   0.188816E-09   0.272098E-07   0.221418E-09
  4656   0.415506E+00   0.118438E-01   0.000000E+00  -0.145968E-01   0.188722E-09   0.271778E-07   0.221715E-09
  4657   0.414104E+00   0.118060E-01   0.000000E+00  -0.144489E-01   0.188628E-09   0.271459E-07   0.221990E-09
  4658   0.412701E+00   0.117688E-01   0.000000E+00  -0.143020E-01   0.188534E-09   0.271140E-07   0.222242E-09
  4659   0.411295E+00   0.117321E-01   0.000000E+00  -0.141559E-01   0.188441E-09   0.270823E-07   0.222473E-09
  4660   0.409887E+00   0.116961E-01   0.000000E+00  -0.140108E-01   0.188347E-09   0.270506E-07   0.222680E-09
  4661   0.408478E+00   0.116605E-01   0.000000E+00  -0.138667E-01   0.188253E-09   0.270191E-07   0.222866E-09
  4662   0.407066E+00   0.116255E-01   0.000000E+00  -0.137235E-01   0.188160E-09   0.269876E-07   0.223030E-09
  4663   0.405654E+00   0.115911E-01   0.000000E+00  -0.135813E-01   0.188066E-09   0.269562E-07   0.223172E-09
  4664   0.404239E+00   0.115572E-01   0.000000E+00  -0.134403E-01   0.187973E-09   0.269250E-07   0.223291E-09
  4665   0.402823E+00   0.115239E-01   0.000000E+00  -0.133003E-01   0.187880E-09   0.268938E-07   0.223389E-09
  4666   0.401406E+00   0.114911E-01   0.000000E+00  -0.131615E-01   0.187787E-09   0.268627E-07   0.223465E-09
  4667   0.399987E+00   0.114588E-01   0.000000E+00  -0.130238E-01   0.187693E-09   0.268317E-07   0.223519E-09
  4668   0.398567E+00   0.114272E-01   0.000000E+00  -0.128873E-01   0.187600E-09   0.268009E-07   0.223551E-09
  4669   0.397147E+00   0.113960E-01   0.000000E+00  -0.127521E-01   0.187507E-09   0.267701E-07   0.223561E-09
  4670   0.395726E+00   0.113653E-01   0.000000E+00  -0.126180E-01   0.187414E-09   0.267395E-07   0.223549E-09
  4671   0.394304E+00   0.113352E-01   0.000000E+00  -0.124853E-01   0.187321E-09   0.267089E-07   0.223516E-09
  4672   0.392882E+00   0.113056E-01   0.000000E+00  -0.123538E-01   0.187228E-09   0.266785E-07   0.223460E-09
  4673   0.391460E+00   0.112766E-01   0.000000E+00  -0.122236E-01   0.187136E-09   0.266481E-07   0.223384E-09
  4674   0.390038E+00   0.112480E-01   0.000000E+00  -0.120948E-01   0.187043E-09   0.266179E-07   0.223285E-09
  4675   0.388615E+00   0.112199E-01   0.000000E+00  -0.119674E-01   0.186950E-09   0.265878E-07   0.223165E-09
  4676   0.387193E+00   0.111924E-01   0.000000E+00  -0.118414E-01   0.186858E-09   0.265578E-07   0.223024E-09
  4677   0.385771E+00   0.111654E-01   0.000000E+00  -0.117167E-01   0.186765E-09   0.265279E-07   0.222861E-09
  4678   0.384349E+00   0.111389E-01   0.000000E+00  -0.115936E-01   0.186673E-09   0.264982E-07   0.222676E-09
  4679   0.382928E+00   0.111128E-01   0.000000E+00  -0.114719E-01   0.186580E-09   0.264685E-07   0.222470E-09
  4680   0.381507E+00   0.110873E-01   0.000000E+00  -0.113516E-01   0.186488E-09   0.264390E-07   0.222243E-09
  4681   0.380087E+00   0.110622E-01   0.000000E+00  -0.112330E-01   0.186396E-09   0.264096E-07   0.221994E-09
  4682   0.378667E+00   0.110376E-01   0.000000E+00  -0.111158E-01   0.186303E-09   0.263803E-07   0.221724E-09
  4683   0.377248E+00   0.110135E-01   0.000000E+00  -0.110002E-01   0.186211E-09   0.263511E-07   0.221433E-09
  4684   0.375830E+00   0.109899E-01   0.000000E+00  -0.108860E-01   0.186119E-09   0.263221E-07   0.221120E-09
  4685   0.374413E+00   0.109667E-01   0.000000E+00  -0.107735E-01   0.186027E-09   0.262932E-07   0.220787E-09
  4686   0.372997E+00   0.109439E-01   0.000000E+00  -0.106626E-01   0.185935E-09   0.262644E-07   0.220432E-09
  4687   0.371583E+00   0.109217E-01   0.000000E+00  -0.105533E-01   0.185843E-09   0.262357E-07   0.220056E-09
  4688   0.370169E+00   0.108998E-01   0.000000E+00  -0.104457E-01   0.185751E-09   0.262071E-07   0.219659E-09
  4689   0.368758E+00   0.108785E-01   0.000000E+00  -0.103396E-01   0.185660E-09   0.261787E-07   0.219241E-09
  4690   0.367348E+00   0.108575E-01   0.000000E+00  -0.102353E-01   0.185568E-09   0.261505E-07   0.218802E-09
  4691   0.365940E+00   0.108370E-01   0.000000E+00  -0.101326E-01   0.185476E-09   0.261223E-07   0.218342E-09
  4692   0.364534E+00   0.108168E-01   0.000000E+00  -0.100315E-01   0.185385E-09   0.260943E-07   0.217861E-09
  4693   0.363130E+00   0.107971E-01   0.000000E+00  -0.993215E-02   0.185293E-09   0.260664E-07   0.217359E-09
  4694   0.361729E+00   0.107778E-01   0.000000E+00  -0.983451E-02   0.185202E-09   0.260387E-07   0.216837E-09
  4695   0.360329E+00   0.107590E-01   0.000000E+00  -0.973851E-02   0.185110E-09   0.260111E-07   0.216293E-09
  4696   0.358933E+00   0.107405E-01   0.000000E+00  -0.964425E-02   0.185019E-09   0.259836E-07   0.215729E-09
  4697   0.357538E+00   0.107224E-01   0.000000E+00  -0.955172E-02   0.184928E-09   0.259562E-07   0.215144E-09
  4698   0.356147E+00   0.107047E-01   0.000000E+00  -0.946093E-02   0.184836E-09   0.259291E-07   0.214539E-09
  4699   0.354758E+00   0.106873E-01   0.000000E+00  -0.937189E-02   0.184745E-09   0.259020E-07   0.213913E-09
  4700   0.353372E+00   0.106703E-01   0.000000E+00  -0.928466E-02   0.184654E-09   0.258751E-07   0.213266E-09
  4701   0.351988E+00   0.106538E-01   0.000000E+00  -0.919911E-02   0.184563E-09   0.258483E-07   0.212599E-09
  4702   0.350608E+00   0.106375E-01   0.000000E+00  -0.911531E-02   0.184472E-09   0.258217E-07   0.211911E-09
  4703   0.349231E+00   0.106216E-01   0.000000E+00  -0.903328E-02   0.184381E-09   0.257952E-07   0.211204E-09
  4704   0.347857E+00   0.106060E-01   0.000000E+00  -0.895301E-02   0.184290E-09   0.257689E-07   0.210477E-09
  4705   0.346486E+00   0.105908E-01   0.000000E+00  -0.887458E-02   0.184200E-09   0.257427E-07   0.209731E-09
  4706   0.345119E+00   0.105759E-01   0.000000E+00  -0.879786E-02   0.184109E-09   0.257166E-07   0.208966E-09
  4707   0.343757E+00   0.105613E-01   0.000000E+00  -0.872292E-02   0.184018E-09   0.256907E-07   0.208182E-09
  4708   0.342398E+00   0.105470E-01   0.000000E+00  -0.864976E-02   0.183928E-09   0.256649E-07   0.207379E-09
  4709   0.341044E+00   0.105330E-01   0.000000E+00  -0.857831E-02   0.183837E-09   0.256393E-07   0.206559E-09
  4710   0.339693E+00   0.105193E-01   0.000000E+00  -0.850873E-02   0.183747E-09   0.256138E-07   0.205721E-09
  4711   0.338348E+00   0.105059E-01   0.000000E+00  -0.844088E-02   0.183656E-09   0.255884E-07   0.204866E-09
  4712   0.337007E+00   0.104927E-01   0.000000E+00  -0.837483E-02   0.183566E-09   0.255631E-07   0.203993E-09
  4713   0.335670E+00   0.104799E-01   0.000000E+00  -0.831052E-02   0.183476E-09   0.255380E-07   0.203104E-09
  4714   0.334338E+00   0.104672E-01   0.000000E+00  -0.824801E-02   0.183385E-09   0.255130E-07   0.202198E-09
  4715   0.333011E+00   0.104549E-01   0.000000E+00  -0.818733E-02   0.183295E-09   0.254881E-07   0.201276E-09
  4716   0.331688E+00   0.104428E-01   0.000000E+00  -0.812839E-02   0.183205E-09   0.254634E-07   0.200338E-09
  4717   0.330371E+00   0.104309E-01   0.000000E+00  -0.807120E-02   0.183115E-09   0.254388E-07   0.199385E-09
  4718   0.329058E+00   0.104192E-01   0.000000E+00  -0.801578E-02   0.183025E-09   0.254143E-07   0.198417E-09
  4719   0.327751E+00   0.104078E-01   0.000000E+00  -0.796219E-02   0.182935E-09   0.253899E-07   0.197433E-09
  4720   0.326449E+00   0.103966E-01   0.000000E+00  -0.791029E-02   0.182845E-09   0.253657E-07   0.196435E-09
  4721   0.325152E+00   0.103856E-01   0.000000E+00  -0.786016E-02   0.182756E-09   0.253416E-07   0.195423E-09
  4722   0.323862E+00   0.103747E-01   0.000000E+00  -0.781181E-02   0.182666E-09   0.253175E-07   0.194397E-09
  4723   0.322577E+00   0.103641E-01   0.000000E+00  -0.776516E-02   0.182576E-09   0.252937E-07   0.193357E-09
  4724   0.321298E+00   0.103537E-01   0.000000E+00  -0.772031E-02   0.182487E-09   0.252699E-07   0.192304E-09
  4725   0.320025E+00   0.103434E-01   0.000000E+00  -0.767716E-02   0.182397E-09   0.252462E-07   0.191237E-09
  4726   0.318758E+00   0.103332E-01   0.000000E+00  -0.763582E-02   0.182308E-09   0.252227E-07   0.190158E-09
  4727   0.317496E+00   0.103233E-01   0.000000E+00  -0.759612E-02   0.182218E-09   0.251993E-07   0.189067E-09
  4728   0.316242E+00   0.103134E-01   0.000000E+00  -0.755816E-02   0.182129E-09   0.251759E-07   0.187964E-09
  4729   0.314993E+00   0.103037E-01   0.000000E+00  -0.752193E-02   0.182039E-09   0.251527E-07   0.186848E-09
  4730   0.313750E+00   0.102941E-01   0.000000E+00  -0.748736E-02   0.181950E-09   0.251296E-07   0.185722E-09
  4731   0.312514E+00   0.102846E-01   0.000000E+00  -0.745455E-02   0.181861E-09   0.251067E-07   0.184584E-09
  4732   0.311283E+00   0.102753E-01   0.000000E+00  -0.742340E-02   0.181772E-09   0.250838E-07   0.183435E-09
  4733   0.310060E+00   0.102661E-01   0.000000E+00  -0.739394E-02   0.181683E-09   0.250610E-07   0.182276E-09
  4734   0.308843E+00   0.102569E-01   0.000000E+00  -0.736608E-02   0.181594E-09   0.250383E-07   0.181107E-09
  4735   0.307632E+00   0.102479E-01   0.000000E+00  -0.733992E-02   0.181505E-09   0.250158E-07   0.179928E-09
  4736   0.306429E+00   0.102389E-01   0.000000E+00  -0.731537E-02   0.181416E-09   0.249933E-07   0.178739E-09
  4737   0.305232E+00   0.102299E-01   0.000000E+00  -0.729238E-02   0.181327E-09   0.249710E-07   0.177541E-09
  4738   0.304042E+00   0.102212E-01   0.000000E+00  -0.727109E-02   0.181238E-09   0.249487E-07   0.176334E-09
  4739   0.302858E+00   0.102124E-01   0.000000E+00  -0.725136E-02   0.181150E-09   0.249266E-07   0.175119E-09
  4740   0.301683E+00   0.102037E-01   0.000000E+00  -0.723319E-02   0.181061E-09   0.249045E-07   0.173895E-09
  4741   0.300514E+00   0.101950E-01   0.000000E+00  -0.721660E-02   0.180973E-09   0.248825E-07   0.172663E-09
  4742   0.299352E+00   0.101864E-01   0.000000E+00  -0.720155E-02   0.180884E-09   0.248607E-07   0.171423E-09
  4743   0.298197E+00   0.101778E-01   0.000000E+00  -0.718806E-02   0.180796E-09   0.248389E-07   0.170176E-09
  4744   0.297050E+00   0.101692E-01   0.000000E+00  -0.717607E-02   0.180707E-09   0.248172E-07   0.168922E-09
  4745   0.295910E+00   0.101606E-01   0.000000E+00  -0.716559E-02   0.180619E-09   0.247956E-07   0.167661E-09
  4746   0.294777E+00   0.101521E-01   0.000000E+00  -0.715659E-02   0.180531E-09   0.247741E-07   0.166394E-09
  4747   0.293652E+00   0.101436E-01   0.000000E+00  -0.714906E-02   0.180442E-09   0.247527E-07   0.165121E-09
  4748   0.292534E+00   0.101350E-01   0.000000E+00  -0.714297E-02   0.180354E-09   0.247314E-07   0.163842E-09
  4749   0.291424E+00   0.101265E-01   0.000000E+00  -0.713832E-02   0.180266E-09   0.247102E-07   0.162557E-09
  4750   0.290321E+00   0.101179E-01   0.000000E+00  -0.713511E-02   0.180178E-09   0.246890E-07   0.161267E-09
  4751   0.289226E+00   0.101093E-01   0.000000E+00  -0.713321E-02   0.180090E-09   0.246680E-07   0.159973E-09
  4752   0.288138E+00   0.101007E-01   0.000000E+00  -0.713277E-02   0.180002E-09   0.246470E-07   0.158673E-09
  4753   0.287058E+00   0.100921E-01   0.000000E+00  -0.713365E-02   0.179914E-09   0.246261E-07   0.157369E-09
  4754   0.285985E+00   0.100835E-01   0.000000E+00  -0.713585E-02   0.179826E-09   0.246053E-07   0.156060E-09
  4755   0.284920E+00   0.100747E-01   0.000000E+00  -0.713931E-02   0.179739E-09   0.245846E-07   0.154747E-09
  4756   0.283864E+00   0.100659E-01   0.000000E+00  -0.714409E-02   0.179651E-09   0.245640E-07   0.153430E-09
  4757   0.282815E+00   0.100571E-01   0.000000E+00  -0.715020E-02   0.179563E-09   0.245435E-07   0.152108E-09
  4758   0.281773E+00   0.100482E-01   0.000000E+00  -0.715750E-02   0.179476E-09   0.245230E-07   0.150782E-09
  4759   0.280740E+00   0.100391E-01   0.000000E+00  -0.716604E-02   0.179388E-09   0.245027E-07   0.149452E-09
  4760   0.279714E+00   0.100301E-01   0.000000E+00  -0.717570E-02   0.179301E-09   0.244824E-07   0.148118E-09
  4761   0.278697E+00   0.100209E-01   0.000000E+00  -0.718661E-02   0.179214E-09   0.244622E-07   0.146780E-09
  4762   0.277688E+00   0.100117E-01   0.000000E+00  -0.719864E-02   0.179126E-09   0.244421E-07   0.145438E-09
  4763   0.276687E+00   0.100023E-01   0.000000E+00  -0.721178E-02   0.179039E-09   0.244221E-07   0.144093E-09
  4764   0.275693E+00   0.999281E-02   0.000000E+00  -0.722603E-02   0.178952E-09   0.244022E-07   0.142744E-09
  4765   0.274708E+00   0.998329E-02   0.000000E+00  -0.724133E-02   0.178865E-09   0.243824E-07   0.141392E-09
  4766   0.273731E+00   0.997360E-02   0.000000E+00  -0.725767E-02   0.178777E-09   0.243627E-07   0.140036E-09
  4767   0.272761E+00   0.996380E-02   0.000000E+00  -0.727497E-02   0.178690E-09   0.243430E-07   0.138677E-09
  4768   0.271801E+00   0.995389E-02   0.000000E+00  -0.729333E-02   0.178603E-09   0.243235E-07   0.137315E-09
  4769   0.270849E+00   0.994381E-02   0.000000E+00  -0.731265E-02   0.178517E-09   0.243041E-07   0.135949E-09
  4770   0.269904E+00   0.993361E-02   0.000000E+00  -0.733295E-02   0.178430E-09   0.242847E-07   0.134581E-09
  4771   0.268967E+00   0.992323E-02   0.000000E+00  -0.735416E-02   0.178343E-09   0.242655E-07   0.133210E-09
  4772   0.268039E+00   0.991274E-02   0.000000E+00  -0.737626E-02   0.178256E-09   0.242463E-07   0.131836E-09
  4773   0.267119E+00   0.990214E-02   0.000000E+00  -0.739919E-02   0.178169E-09   0.242272E-07   0.130459E-09
  4774   0.266207E+00   0.989136E-02   0.000000E+00  -0.742303E-02   0.178083E-09   0.242083E-07   0.129080E-09
